emotion	text_id	generated_text	first_person_text	third_person_text
disgust	250	I saw a clip from a documentary of baby seals being killed	I felt disgust when I saw a clip from a documentary of baby seals being killed	The person felt disgust when they saw a clip from a documentary of baby seals being killed.
disgust	251	i saw my ex girlfriend kiss another man	I felt disgust when i saw my ex girlfriend kiss another man	The person felt disgust when they saw their ex-girlfriend kiss another man.
disgust	252	when I ate a huge meal and then continued to eat a dessert afterwards, this made me feel disgust as i felt full and bloated within myself, and didnt like the way i looked.	I felt disgust when I ate a huge meal and then continued to eat a dessert afterwards, this made me feel disgust as i felt full and bloated within myself, and didnt like the way i looked.	The person felt disgust when they ate a huge meal and then continued to eat a dessert afterwards, which made them feel disgusted as they felt full and bloated, and didn't like the way they looked.
disgust	3327	Earlier this year I found a dead headless bird in my garden	I felt disgust when earlier this year I found a dead headless bird in my garden	The person felt disgust when earlier this year they found a dead headless bird in their garden.
disgust	3328	I felt disgust when I ate a meal which had sausages and when i bit into a sausage it had gristle in it	I felt disgust when I ate a meal which had sausages and when i bit into a sausage it had gristle in it	The person felt disgust when they ate a meal with sausages and bit into one that had gristle in it.
disgust	3329	I started a new job and was requested to come in earlier than my shift would actually start, and work, without pay. I would also be asked to work 6, 7 8, 9 and sometime 10 days in a row. The lack of respect towards their workers made me feel such disgust.	I felt disgust when I started a new job and was requested to come in earlier than my shift would actually start, and work, without pay. I would also be asked to work 6, 7 8, 9 and sometime 10 days in a row. The lack of respect towards their workers made me feel such disgust.	The person feels disgust when they started a new job and were requested to come in earlier than their shift would actually start, and work, without pay. They would also be asked to work 6, 7, 8, 9 and sometimes 10 days in a row. The lack of respect towards their workers made them feel such disgust.
disgust	3330	I feel disgust whenever I eat seafood.	I felt disgust when I feel disgust whenever I eat seafood.	The person feels disgust whenever they eat seafood.
disgust	3331	I encountered a dead animal in a state of decay.	I felt disgust when I encountered a dead animal in a state of decay.	The person felt disgust when they encountered a dead animal in a state of decay.
disgust	3333	I saw a documentary on how animals are treated for food.	I felt disgust when I saw a documentary on how animals are treated for food.	The person felt disgust when they saw a documentary on how animals are treated for food.
disgust	3334	a close friend of mine told me his girlfriend abused him and cheated on him throughout his relationship.	I felt disgust when a close friend of mine told me his girlfriend abused him and cheated on him throughout his relationship.	The person felt disgust when a close friend of theirs told them their girlfriend had abused and cheated on them throughout their relationship.
disgust	3335	I felt discust when I heard about Texas making abortions after 6 weeks (and miscarriages) illegal. I don't understand it from a number of fronts, including that miscarriages aren't by choice.	I felt disgust when I felt discust when I heard about Texas making abortions after 6 weeks (and miscarriages) illegal. I don't understand it from a number of fronts, including that miscarriages aren't by choice.	The person feels disgust when they heard about Texas making abortions after 6 weeks (and miscarriages) illegal, which they don't understand from a number of fronts, including that miscarriages aren't by choice.
disgust	3336	drinking off milk that was so off it had little curdles in it	I felt disgust when drinking off milk that was so off it had little curdles in it	The person felt disgust when drinking off milk that was so off it had little curdles in it.
disgust	3337	I felt disgust because a container filled with maggots and rotten food spilled out near me.	I felt disgust because a container filled with maggots and rotten food spilled out near me.	The person felt disgust because a container filled with maggots and rotten food spilled out near them.
disgust	3338	I felt disgust when my best friends boyfriend at the time starting texting our other best friend flirty text messages. I was even more disgusted when I found out that she was responding to these suggestive messages and didn't see an issue with it.	I felt disgust when my best friends boyfriend at the time starting texting our other best friend flirty text messages. I was even more disgusted when I found out that she was responding to these suggestive messages and didn't see an issue with it.	The person felt disgust when their best friend's boyfriend at the time started texting their other best friend flirty text messages. They were even more disgusted when they found out that she was responding to these suggestive messages and didn't see an issue with it.
disgust	3339	My grandad was treated poorly in hospital	I felt disgust when my grandad was treated poorly in hospital	The person felt disgust when their grandad was treated poorly in hospital.
disgust	3340	I felt a feeling of disgust recently, when seeing roadkill on the street. The animal in question was a cat and its guts had spilled out everywhere.	I felt disgust when I felt a feeling of disgust recently, when seeing roadkill on the street. The animal in question was a cat and its guts had spilled out everywhere.	The person felt disgust when they recently saw a cat that had been killed on the street, its guts spilled out everywhere.
disgust	3341	when I saw rubbish dumped on the green area of where I live	I felt disgust when I saw rubbish dumped on the green area of where I live	The person felt disgust when they saw rubbish dumped on the green area of where they lived.
disgust	3342	Donald Trump was elected into office	I felt disgust when donald Trump was elected into office	The person felt disgust when Donald Trump was elected into office
disgust	3343	There was a fatal accident at work. A member of the public who was inconvenienced complained and said we should just scoop them up and throw them to one side.	I felt disgust when there was a fatal accident at work. A member of the public who was inconvenienced complained and said we should just scoop them up and throw them to one side.	The person felt disgust when there was a fatal accident at work. A member of the public who was inconvenienced complained, saying they should just scoop the victim up and throw them to one side.
disgust	3344	I was working in a hospital and a physio was walking a patient through the corridor in a few metres in front of me. The poor patient through no fault of her own was incontinent and had not been given a nappy. She defecated on the floor while walking with the physio and had I not been paying attention I would have walked right the the excrement.	I felt disgust when I was working in a hospital and a physio was walking a patient through the corridor in a few metres in front of me. The poor patient through no fault of her own was incontinent and had not been given a nappy. She defecated on the floor while walking with the physio and had I not been paying attention I would have walked right the the excrement.	The person felt disgust when they were working in a hospital and a physio was walking a patient through the corridor a few metres in front of them. The poor patient, through no fault of her own, was incontinent and had not been given a nappy. She defecated on the floor while walking with the physio, and had they not been paying attention, they would have walked right into the excrement.
disgust	3345	I stood barefoot on a slug.	I felt disgust when I stood barefoot on a slug.	The person felt disgust when they stood barefoot on a slug.
disgust	3346	I opened my A level gardes	I felt disgust when I opened my A level gardes	The person felt disgust when they opened their A level grades.
disgust	3347	when I saw someone being sick outside a shop	I felt disgust when I saw someone being sick outside a shop	The person felt disgust when they saw someone being sick outside a shop
disgust	3348	I was told the wall next to my desk at work which is currently a neutral colour is to be painted bright orange.	I felt disgust when I was told the wall next to my desk at work which is currently a neutral colour is to be painted bright orange.	The person feels disgust when they are told that the wall next to their desk at work, which is currently a neutral colour, is to be painted bright orange.
disgust	3350	I went a resturant to eat somthing and the food quality were very poor.	I felt disgust when I went a resturant to eat somthing and the food quality were very poor.	The person felt disgust when they went to a restaurant to eat something and the food quality was very poor.
disgust	3351	A man got sick on the pavement right in front of me	I felt disgust when a man got sick on the pavement right in front of me	The person felt disgust when a man got sick on the pavement right in front of them.
disgust	3352	I was at the vaccination centre and heard a man giving the vaccinator a hard time when she asked for his consent. He said he didn't really but he supposed he had to. She remained very calm with him and he was just rude.	I felt disgust when I was at the vaccination centre and heard a man giving the vaccinator a hard time when she asked for his consent. He said he didn't really but he supposed he had to. She remained very calm with him and he was just rude.	The person felt disgust when they were at the vaccination centre and heard a man giving the vaccinator a hard time when she asked for his consent. He said he didn't really, but he supposed he had to. She remained very calm with him, and he was just rude.
disgust	3353	I felt disgust when I hear about the unethical practices done by large corporations for the sake of money.	I felt disgust when I hear about the unethical practices done by large corporations for the sake of money.	The person feels disgust when they hear about the unethical practices done by large corporations for the sake of money.
disgust	3354	Discussing sensitive topics with family members that are poorly informed	I felt disgust when discussing sensitive topics with family members that are poorly informed	The person felt disgust when discussing sensitive topics with poorly informed family members.
disgust	3355	seeing a badly injured person in an accident	I felt disgust when seeing a badly injured person in an accident	The person felt disgust when seeing a badly injured person in an accident.
disgust	3356	I was in the emergency room with a broken arm.  I had been waiting for hours to be admitted to a room, I had been awake since about 3am, I was hungry and dehydrated, I wasn't allowed food or drink since I was expected to go into surgery later that day, and of course I was in extreme pain.  I had a makeshift sling which barely held my arm together, I mostly had to hold it with my other arm.  My nose had become congested and I was sniffling a bit.A women seated nearby demanded I walk over to the nearby washroom an blow my nose, despite needing to hold my arm in place and having difficulty moving/walking without incredible pain.I explained my situation and sarcastically apologized for the offensive noise my nose was making.	I felt disgust when I was in the emergency room with a broken arm.  I had been waiting for hours to be admitted to a room, I had been awake since about 3am, I was hungry and dehydrated, I wasn't allowed food or drink since I was expected to go into surgery later that day, and of course I was in extreme pain.  I had a makeshift sling which barely held my arm together, I mostly had to hold it with my other arm.  My nose had become congested and I was sniffling a bit.A women seated nearby demanded I walk over to the nearby washroom an blow my nose, despite needing to hold my arm in place and having difficulty moving/walking without incredible pain.I explained my situation and sarcastically apologized for the offensive noise my nose was making.	The person felt disgust when they were in the emergency room with a broken arm. They had been waiting for hours to be admitted to a room, had been awake since about 3am, were hungry and dehydrated, weren't allowed food or drink since they were expected to go into surgery later that day, and of course were in extreme pain. They had a makeshift sling that barely held their arm together, and mostly had to hold it with their other arm. Their nose had become congested and they were sniffling a bit. A woman seated nearby demanded they walk over to the nearby washroom and blow their nose, despite needing to hold their arm in place and having difficulty moving/walking without incredible pain. They explained their situation and sarcastically apologized for the offensive noise their nose was making.
disgust	3241	a few years ago I used the bathroom at my friend's house after his stepfather and he did the most disgusting #2 I've ever smelt, the scent stuck to my clothes afterwards and I had to go home to wash them	I felt disgust when a few years ago I used the bathroom at my friend's house after his stepfather and he did the most disgusting #2 I've ever smelt, the scent stuck to my clothes afterwards and I had to go home to wash them	The person felt disgust when, a few years ago, they used the bathroom at their friend's house after their friend's stepfather and friend had done the most disgusting bowel movement they had ever smelled, and the scent stuck to their clothes afterwards, forcing them to go home to wash them.
disgust	3243	Someone was eating loudly next to me	I felt disgust when someone was eating loudly next to me	The person felt disgust when someone was eating loudly next to them.
disgust	3244	I found mouldy food in my fridge	I felt disgust when I found mouldy food in my fridge	The person felt disgust when they found mouldy food in their fridge
disgust	3245	I felt disgust when I was listening to the radio, sat in my girlfriends house with her parents, and they were discussing which songs to play for Micheal Gove because he had been out clubbing. It made me feel quite viscerally gross and disgusted, even though I only had a mental image aided by the radio presenter questioning whether Gove would be a good dancer. I felt disgust both in the sense that I felt grossed out by the idea of an old creepy man in a club but also disgusted at the current state of our government.	I felt disgust when I was listening to the radio, sat in my girlfriends house with her parents, and they were discussing which songs to play for Micheal Gove because he had been out clubbing. It made me feel quite viscerally gross and disgusted, even though I only had a mental image aided by the radio presenter questioning whether Gove would be a good dancer. I felt disgust both in the sense that I felt grossed out by the idea of an old creepy man in a club but also disgusted at the current state of our government.	The person is feeling disgust when listening to the radio, sitting in their girlfriend's house with her parents, as they discuss which songs to play for Michael Gove, who had been out clubbing. This makes them feel quite viscerally gross and disgusted, even though they only have a mental image aided by the radio presenter questioning whether Gove would be a good dancer. They feel disgust both in the sense that they are grossed out by the idea of an old creepy man in a club and also disgusted at the current state of their government.
disgust	3246	My freinds girlfreind hit on me	I felt disgust when my freinds girlfreind hit on me	The person felt disgust when his friend's girlfriend hit on him.
disgust	3247	When my sister was sick and threw up on her floor	I felt disgust when my sister was sick and threw up on her floor	The person felt disgust when their sister was sick and threw up on her floor.
disgust	3248	Seeing my brother picking his toe nails	I felt disgust when seeing my brother picking his toe nails	The person felt disgust when seeing their brother pick his toenails.
disgust	3249	anytime i smell milk. never did like it, but now i have to give it to my baby.	I felt disgust when anytime i smell milk. never did like it, but now i have to give it to my baby.	The person is feeling disgust when they smell milk, which they never liked, but now they have to give it to their baby.
disgust	3250	I was in school and I witnessed someone sneeze snot onto their page.	I felt disgust when I was in school and I witnessed someone sneeze snot onto their page.	The person felt disgust when they were in school and witnessed someone sneeze snot onto their page.
disgust	3253	I saw a person pick their nose and eat their snot!	I felt disgust when I saw a person pick their nose and eat their snot!	The person felt disgust when they saw someone pick their nose and eat their snot!
disgust	3254	When i see bugs or any gross stuff.And that when i feel disgust	I felt disgust when i see bugs or any gross stuff.And that when i feel disgust	The person feels disgust when they see bugs or any gross stuff, and that's when they feel disgust.
disgust	3255	my sister's fiance sent a photo of a huge dead bug that they found at their place	I felt disgust when my sister's fiance sent a photo of a huge dead bug that they found at their place	The person felt disgust when their sister's fiance sent a photo of a huge dead bug that they found at their place
disgust	3257	I found out about the amount of cheating going on in professional sports, such as cycling. This was mostly due to the fact that people look up to these athletes and they try to act like them, while the actions are likely impossible without taking harmful substances.	I felt disgust when I found out about the amount of cheating going on in professional sports, such as cycling. This was mostly due to the fact that people look up to these athletes and they try to act like them, while the actions are likely impossible without taking harmful substances.	The person feels disgust when they found out about the amount of cheating going on in professional sports, such as cycling, mostly due to the fact that people look up to these athletes and try to act like them, while the actions are likely impossible without taking harmful substances.
disgust	3258	i discovered a family member taking advantage of my mum	I felt disgust when i discovered a family member taking advantage of my mum	The person feels disgust when they discovered a family member taking advantage of their mum.
disgust	3260	my friend sent her mum round to attack my mum	I felt disgust when my friend sent her mum round to attack my mum	The person felt disgust when their friend sent her mum round to attack their mum.
disgust	3261	When I binge ate out of restriction	I felt disgust when I binge ate out of restriction	The person felt disgust when they binge-ate out of restriction.
disgust	3263	someone does something that I do not agree with/would have done in the same situation	I felt disgust when someone does something that I do not agree with/would have done in the same situation	The person feels disgust when someone does something they do not agree with or would not have done in the same situation.
disgust	3264	I felt disgust when my friends much older boyfriend started to distance himself by claiming he won't commit to the official status. The part that disgusted me, however, was when he gave my friend an STD and called her miscellaneous names. This disgust me because I found the entire situation appalling and disgusting.	I felt disgust when my friends much older boyfriend started to distance himself by claiming he won't commit to the official status. The part that disgusted me, however, was when he gave my friend an STD and called her miscellaneous names. This disgust me because I found the entire situation appalling and disgusting.	The person feels disgust when their friend's much older boyfriend started to distance himself by claiming he won't commit to the official status. The part that disgusts them, however, is when he gave their friend an STD and called her miscellaneous names. This disgusts them because they find the entire situation appalling and disgusting.
disgust	3265	I emptied the compost bin and it smelt really bad	I felt disgust when I emptied the compost bin and it smelt really bad	The person felt disgust when they emptied the compost bin and it smelled really bad.
disgust	3266	a co-worker showed me a picture of someone popping a pimple.	I felt disgust when a co-worker showed me a picture of someone popping a pimple.	The person felt disgust when a co-worker showed them a picture of someone popping a pimple.
disgust	3267	I learned how mysoginistic/disrespectful my coworker is. I've gathered as much from his conversations but this event was personal. I work in the position directly under him but am capable of, and do, a lot of his work, a lot of the time. This is only because I like to stay moving while on the clock while his preferences are the opposite. I work in medicine, and we have a bag for biohazardous waste set up at a certain part of the room. I had taken the bag out but not yet replaced it. One day, he had some biohazardous waste, and instead of replacing the bag (fully capable) or asking me, he simply put his needles and other contagious things on the floor, right next to where the bag would be. When I asked him about it, he said he left it on the floor for me to pick up later. I would be regretful to see how he treats janitors and service staff.	I felt disgust when I learned how mysoginistic/disrespectful my coworker is. I've gathered as much from his conversations but this event was personal. I work in the position directly under him but am capable of, and do, a lot of his work, a lot of the time. This is only because I like to stay moving while on the clock while his preferences are the opposite. I work in medicine, and we have a bag for biohazardous waste set up at a certain part of the room. I had taken the bag out but not yet replaced it. One day, he had some biohazardous waste, and instead of replacing the bag (fully capable) or asking me, he simply put his needles and other contagious things on the floor, right next to where the bag would be. When I asked him about it, he said he left it on the floor for me to pick up later. I would be regretful to see how he treats janitors and service staff.	The person is thinking about a situation where they felt disgust when they learned how misogynistic and disrespectful their coworker is. They had gathered that much from his conversations, but this event was personal. As they work directly under him and often do a lot of his work, they are capable of taking on more responsibilities. However, their coworker prefers to do the opposite. In their medical workplace, they have a biohazardous waste bag set up in a specific area. After removing the full bag, they had not yet replaced it. One day, their coworker had biohazardous waste and, instead of replacing the bag or asking for assistance, they simply left the needles and contagious materials on the floor next to where the bag would be. When questioned about it, the coworker claimed they left it for the person to pick up later. The person is regretful to think about how their coworker treats janitors and service staff.
disgust	3268	I felt disgust when I was fishing from my boat on a lake and saw a man beating his dog with a belt The dog was whining and crying out. I hollered at the man to stop..  He did stop and put a rope on the dog and took him to his car and sped away. I called the Sheriff and told them what I saw. I described the car but I was not able to read the license plate. I never heard anything about it after that.	I felt disgust when I was fishing from my boat on a lake and saw a man beating his dog with a belt The dog was whining and crying out. I hollered at the man to stop..  He did stop and put a rope on the dog and took him to his car and sped away. I called the Sheriff and told them what I saw. I described the car but I was not able to read the license plate. I never heard anything about it after that.	The person felt disgust when they were fishing from their boat on a lake and saw a man beating his dog with a belt. The dog was whining and crying out. They hollered at the man to stop. He did stop, put a rope on the dog, and took him to his car, then sped away. They called the Sheriff and told them what they saw, describing the car, but were not able to read the license plate. They never heard anything about it after that.
disgust	3269	I felt DISGUST when I saw the body of a dead decaying animal in the woods	I felt DISGUST when I saw the body of a dead decaying animal in the woods	The person felt disgust when they saw the body of a dead decaying animal in the woods.
disgust	3270	When I first found out that Bill Cosby was going to jail for drugging and sexually assaulting women. My whole childhood view of him as a wholesome family comedian immediately turned to disgust.	I felt disgust when I first found out that Bill Cosby was going to jail for drugging and sexually assaulting women. My whole childhood view of him as a wholesome family comedian immediately turned to disgust.	The person felt disgust when they first found out that Bill Cosby was going to jail for drugging and sexually assaulting women. Their whole childhood view of him as a wholesome family comedian immediately turned to disgust.
disgust	3271	someone was typing racial abuse and death threats in a video game	I felt disgust when someone was typing racial abuse and death threats in a video game	The person felt disgust when someone was typing racial abuse and death threats in a video game.
disgust	3272	I felt disgust when I found out my colleague was being bullied for her nationality	I felt disgust when I found out my colleague was being bullied for her nationality	The person felt disgust when they found out their colleague was being bullied for her nationality
disgust	3273	I lied to my friend	I felt disgust when I lied to my friend	The person felt disgust when they lied to their friend
disgust	3274	someone dropped meat on the floor at work and used it.	I felt disgust when someone dropped meat on the floor at work and used it.	The person felt disgust when someone dropped meat on the floor at work and used it.
disgust	3275	my flatmates left the kitchen a mess	I felt disgust when my flatmates left the kitchen a mess	The person felt disgust when their flatmates left the kitchen a mess.
disgust	3277	my former employer used to sexually harass all of us younger female workers	I felt disgust when my former employer used to sexually harass all of us younger female workers	The person felt disgust when their former employer used to sexually harass all of the younger female workers.
disgust	3278	People are greedy and are willing to hurter others for selfish reasons, then they can't identify that they are the problem and show their narcissist traits	I felt disgust when people are greedy and are willing to hurter others for selfish reasons, then they can't identify that they are the problem and show their narcissist traits	The person feels disgust when people are greedy and willing to hurt others for selfish reasons, then they cannot identify that they are the problem and show their narcissistic traits.
disgust	3279	I had to clean vomit off my friend on a night out and I was disgusted because I had to pull a whole chip out of her shirt pocket during the process	I felt disgust when I had to clean vomit off my friend on a night out and I was disgusted because I had to pull a whole chip out of her shirt pocket during the process	The person felt disgust when they had to clean vomit off their friend on a night out and were disgusted because they had to pull a whole chip out of her shirt pocket during the process.
disgust	3280	Letting potatoes sit on the top shelf of a cabinet and forgetting about them. They were the most wiggliest bag of potatoes I ever touched	I felt disgust when letting potatoes sit on the top shelf of a cabinet and forgetting about them. They were the most wiggliest bag of potatoes I ever touched	The person felt disgust when they let potatoes sit on the top shelf of a cabinet and forgot about them; they were the most wiggly bag of potatoes they ever touched.
disgust	3281	I saw a video in which someone vomited	I felt disgust when I saw a video in which someone vomited	The person felt disgust when they saw a video in which someone vomited
disgust	3283	I felt disgust when I listened to a man’s pro life views after the passing of the new Texas heartbeat law	I felt disgust when I listened to a man’s pro life views after the passing of the new Texas heartbeat law	The person felt disgust when they listened to a man's pro-life views after the passing of the new Texas heartbeat law.
disgust	3284	I opened up the food bin that we put the old cat food in and it was full of maggots. I had to throw them away and clean the bin.	I felt disgust when I opened up the food bin that we put the old cat food in and it was full of maggots. I had to throw them away and clean the bin.	The person felt disgust when they opened up the food bin that they put the old cat food in and it was full of maggots. They had to throw them away and clean the bin.
disgust	3285	"a person in a position of power at work called a coworker ""sexy"" in an email and then was surprised when they took offence."	"I felt disgust when a person in a position of power at work called a coworker ""sexy"" in an email and then was surprised when they took offence."	"The person felt disgust when a person in a position of power at work called a coworker ""sexy"" in an email and was then surprised when they took offence."
disgust	3286	roommates leave molding food in the sink.	I felt disgust when roommates leave molding food in the sink.	The person feels disgust when roommates leave molding food in the sink.
disgust	3287	my boyfriend lied to me.	I felt disgust when my boyfriend lied to me.	The person felt disgust when her boyfriend lied to her.
disgust	3288	The cancer was not found from the mammogram in 2017	I felt disgust when the cancer was not found from the mammogram in 2017	The person felt disgust when the cancer was not found on the mammogram in 2017.
disgust	3289	i smelled my dogs poop when i picked it up	I felt disgust when i smelled my dogs poop when i picked it up	The person felt disgust when they smelled their dog's poop when they picked it up.
disgust	3290	I felt disgust when I found a bug that was over six inches long in my bathroom when I was home alone and knew I had to handle it myself.	I felt disgust when I found a bug that was over six inches long in my bathroom when I was home alone and knew I had to handle it myself.	The person felt disgust when they found a bug that was over six inches long in their bathroom when they were home alone and knew they had to handle it themselves.
disgust	3291	I felt disgust when I was working midnights (11pm-7am) at McDonalds and we went to shut down the lobby bathrooms for the night and discovered that someone had thrown up in the urinal and all over the floor and our managers said one of us had to clean it.	I felt disgust when I was working midnights (11pm-7am) at McDonalds and we went to shut down the lobby bathrooms for the night and discovered that someone had thrown up in the urinal and all over the floor and our managers said one of us had to clean it.	The person felt disgust when they were working midnights (11pm-7am) at McDonald's and they went to shut down the lobby bathrooms for the night and discovered that someone had thrown up in the urinal and all over the floor, and their managers said one of them had to clean it.
disgust	3292	I was watching a show and it showed someone having surgery. They were cut open on the table and their organs were being pulled out.	I felt disgust when I was watching a show and it showed someone having surgery. They were cut open on the table and their organs were being pulled out.	The person felt disgust when watching a show that showed someone having surgery, where they were cut open on the table and their organs were being pulled out.
disgust	3295	I had to pick up dog poo	I felt disgust when I had to pick up dog poo	The person felt disgust when they had to pick up dog poo.
disgust	3296	I was at work and was confronted with a very aggressive and rude client who would not calm down. Eventually the situation had to be de-esculated by senior management as she was becoming very threatening.	I felt disgust when I was at work and was confronted with a very aggressive and rude client who would not calm down. Eventually the situation had to be de-esculated by senior management as she was becoming very threatening.	The person felt disgust when they were at work and were confronted with a very aggressive and rude client who would not calm down. Eventually, the situation had to be de-escalated by senior management as she was becoming very threatening.
disgust	3297	I felt disgust when the pandemic first started and I read online that people were choosing to not want to wear a mask. I felt so upset because they were choosing to not listen to the hard working scientist and not wanting to protect others. Especially kids, elderly people, and immunocompromised people.	I felt disgust when the pandemic first started and I read online that people were choosing to not want to wear a mask. I felt so upset because they were choosing to not listen to the hard working scientist and not wanting to protect others. Especially kids, elderly people, and immunocompromised people.	The person felt disgust when the pandemic first started and read online that people were choosing not to wear a mask. They felt so upset because these individuals were choosing not to listen to the hardworking scientists and not wanting to protect others, especially kids, elderly people, and immunocompromised people.
disgust	3298	i found out my boyfriend was liking other girls provocative pictures on instagram, because i would never do that to him, i am only attracted to him and this made me feel disgusted and horrible, thinking of him scrolling and liking	I felt disgust when i found out my boyfriend was liking other girls provocative pictures on instagram, because i would never do that to him, i am only attracted to him and this made me feel disgusted and horrible, thinking of him scrolling and liking	The person feels disgust when they found out their boyfriend was liking other girls' provocative pictures on Instagram, because they would never do that to him, they are only attracted to him and this made them feel disgusted and horrible, thinking of him scrolling and liking.
disgust	3299	I went to the library and someone sat next to me who had extremely bad personal hygiene, I could barely take a breath without feeling like I was inhaling his stench	I felt disgust when I went to the library and someone sat next to me who had extremely bad personal hygiene, I could barely take a breath without feeling like I was inhaling his stench	The person felt disgust when they went to the library and someone sat next to them who had extremely bad personal hygiene, they could barely take a breath without feeling like they were inhaling his stench.
disgust	3300	I stole from my gf	I felt disgust when I stole from my gf	The person felt disgust when they stole from their girlfriend.
disgust	3301	I felt disgust this one night about a year ago. I was drinking with my friends, and one of our other friends, lets call her R, decided she would come hangout and brought her truck. my other friend, lets call her A, was extremely intoxicated and decided she was going to get into R's truck without permission. we kept trying to yank her out, but she wasn't budging. A then proceeded to throw up all over the inside of R's truck and then sit in it and rub it all over herself. I've never been more disgusted in my life, we had to call her parents and clean it up ourselves because they yelled at us and were no help at all. R's truck stunk for months.	I felt disgust this one night about a year ago. I was drinking with my friends, and one of our other friends, lets call her R, decided she would come hangout and brought her truck. my other friend, lets call her A, was extremely intoxicated and decided she was going to get into R's truck without permission. we kept trying to yank her out, but she wasn't budging. A then proceeded to throw up all over the inside of R's truck and then sit in it and rub it all over herself. I've never been more disgusted in my life, we had to call her parents and clean it up ourselves because they yelled at us and were no help at all. R's truck stunk for months.	The person felt disgust one night about a year ago. They were drinking with their friends, and another friend, R, decided to come hang out and brought her truck. Another friend, A, who was extremely intoxicated, decided to get into R's truck without permission. They kept trying to pull her out, but she wasn't budging. A then proceeded to throw up all over the inside of R's truck and then sat in it, rubbing it all over herself. The person had never been more disgusted in their life. They had to call A's parents and clean it up themselves because they yelled at them and were no help at all. R's truck stunk for months.
disgust	3302	I felt DISGUST when I saw him	I felt DISGUST when I saw him	The person felt disgust when they saw him.
disgust	3303	my flatmate threw up all across the corridor	I felt disgust when my flatmate threw up all across the corridor	The person felt disgust when their flatmate threw up all across the corridor.
disgust	3304	I felt disgust when I couldn't fall asleep last night. I just have terrible habits and I'm ashamed and disgusted with myself right now.	I felt disgust when I couldn't fall asleep last night. I just have terrible habits and I'm ashamed and disgusted with myself right now.	The person feels disgust when they couldn't fall asleep last night. They just have terrible habits and are ashamed and disgusted with themselves right now.
