emotion	text_id	generated_text	first_person_text	third_person_text
boredom	230	I had to complete a couple of hours of e-learning courses for work	I felt boredom when I had to complete a couple of hours of e-learning courses for work	The person felt boredom when they had to complete a couple of hours of e-learning courses for work
boredom	231	I had to watch hours upon hours of first-aid instructional video for first-aid certification. I spent about 8 hours in a classroom with a group of strangers.	I felt boredom when I had to watch hours upon hours of first-aid instructional video for first-aid certification. I spent about 8 hours in a classroom with a group of strangers.	The person felt boredom when they had to watch hours upon hours of first-aid instructional video for first-aid certification. They spent about 8 hours in a classroom with a group of strangers.
boredom	232	when we were in lockdown, as I felt restricted as to what I could do!	I felt boredom when we were in lockdown, as I felt restricted as to what I could do!	The person felt boredom when they were in lockdown, as they felt restricted as to what they could do!
boredom	233	I was in a meeting at work that unrelated to my tasks.	I felt boredom when I was in a meeting at work that unrelated to my tasks.	The person felt boredom when they were in a meeting at work that was unrelated to their tasks.
boredom	3211	I was stuck in traffic	I felt boredom when I was stuck in traffic	The person felt boredom when they were stuck in traffic
boredom	3212	levelling my account to 30 on league of legends	I felt boredom when levelling my account to 30 on league of legends	The person felt boredom when levelling their account to 30 on League of Legends.
boredom	3213	I felt BOREDOM when I finish all of my work and there's nothing new on YouTube and I don't feel like reading and nobody is home. So I endless scroll on social media to dissociate, which just leaves me feeling empty inside :)	I felt BOREDOM when I finish all of my work and there's nothing new on YouTube and I don't feel like reading and nobody is home. So I endless scroll on social media to dissociate, which just leaves me feeling empty inside :)	The person feels boredom when they finish all their work and there's nothing new on YouTube and they don't feel like reading and nobody is home. So they endlessly scroll on social media to dissociate, which just leaves them feeling empty inside.
boredom	3214	I'm at work and no one is here	I felt boredom when i'm at work and no one is here	The person feels boredom when they are at work and no one is there.
boredom	3216	I felt BOREDOM when working on a particular task at work	I felt BOREDOM when working on a particular task at work	The person felt boredom when working on a particular task at work.
boredom	3217	im in lockdown for COVID (Australia)	I felt boredom when im in lockdown for COVID (Australia)	The person felt boredom when they were in lockdown for COVID in Australia.
boredom	3218	I was at home with nothing to do	I felt boredom when I was at home with nothing to do	The person felt boredom when they were at home with nothing to do
boredom	3219	i am in my office	I felt boredom when i am in my office	The person felt boredom when they were in their office.
boredom	3220	I went to stay withmy mum for bank holiday weekend, she put on a documentary about guide dogs and then fell asleep on the remote. So I couldn't change the channel and it was boring	I felt boredom when I went to stay withmy mum for bank holiday weekend, she put on a documentary about guide dogs and then fell asleep on the remote. So I couldn't change the channel and it was boring	The person felt boredom when they went to stay with their mum for the bank holiday weekend; their mum put on a documentary about guide dogs and then fell asleep on the remote, so they couldn't change the channel and it was boring.
boredom	3221	Attending an online university lecture	I felt boredom when attending an online university lecture	The person felt boredom when attending an online university lecture.
boredom	3222	I felt boredom when working from home during covid quarantine	I felt boredom when working from home during covid quarantine	The person felt boredom when working from home during the Covid quarantine.
boredom	3223	I do the same thing over and over again	I felt boredom when I do the same thing over and over again	The person feels boredom when they do the same thing over and over again.
boredom	3224	I felt boredom right at this very moment. I have to go into work for two, and it is 11 now and I have nothing to do all day until then. I put hair colour in my hair because I thought it would take longer but now I am bored again and have nothing to do. I've been sitting in my bed for the past three hours doing absolutely nothing.	I felt boredom right at this very moment. I have to go into work for two, and it is 11 now and I have nothing to do all day until then. I put hair colour in my hair because I thought it would take longer but now I am bored again and have nothing to do. I've been sitting in my bed for the past three hours doing absolutely nothing.	The person is feeling boredom right at this very moment. They have to go into work at two, and it is 11 now, with nothing to do all day until then. They put hair colour in their hair, thinking it would take longer, but now they are bored again and have nothing to do. They have been sitting in their bed for the past three hours doing absolutely nothing.
boredom	3225	sitting in a 12 hour drive with my phone dead and nothing to do.	I felt boredom when sitting in a 12 hour drive with my phone dead and nothing to do.	The person felt boredom when sitting in a 12 hour drive with their phone dead and nothing to do.
boredom	3226	I was stuck waiting at  A and E with broken arm for six hours	I felt boredom when I was stuck waiting at  A and E with broken arm for six hours	The person felt boredom when they were stuck waiting at A and E with a broken arm for six hours.
boredom	3227	Sitting in lectures during college in uninteresting subjects, such as accounting	I felt boredom when sitting in lectures during college in uninteresting subjects, such as accounting	The person felt boredom when sitting in lectures during college, particularly in uninteresting subjects like accounting.
boredom	3229	I felt BOREDOM when I have been home alone all day unable to leave the house, completeting mundane chores, waiting for my partner to come home.	I felt BOREDOM when I have been home alone all day unable to leave the house, completeting mundane chores, waiting for my partner to come home.	The person felt boredom when they had been home alone all day, unable to leave the house, completing mundane chores, and waiting for their partner to come home.
boredom	3230	The electricity was out for hours	I felt boredom when the electricity was out for hours	The person felt boredom when the electricity was out for hours.
boredom	3231	I was quarantined in my room with COVID.	I felt boredom when I was quarantined in my room with COVID.	The person felt boredom when they were quarantined in their room with COVID.
boredom	3232	i was unemployed	I felt boredom when i was unemployed	The person felt boredom when they were unemployed.
boredom	3233	I felt boredom when I attended primary school because of the teachers instructional style.	I felt boredom when I attended primary school because of the teachers instructional style.	The person felt boredom when they attended primary school because of the teacher's instructional style.
boredom	3234	my child wanted me to play the same game with him for the umpteenth time.	I felt boredom when my child wanted me to play the same game with him for the umpteenth time.	The person felt boredom when their child wanted them to play the same game with them for the umpteenth time.
boredom	3235	Working night shift as an air traffic controller and there was no traffic.	I felt boredom when working night shift as an air traffic controller and there was no traffic.	The person felt boredom when working night shifts as an air traffic controller and there was no traffic.
boredom	3236	I was waiting at the hospital to bring my brother home	I felt boredom when I was waiting at the hospital to bring my brother home	The person felt boredom when they were waiting at the hospital to bring their brother home.
boredom	3237	stuck at home, the weather too poor to go outside. Nothing catching my interest on T.V. No motivation to tidy or read or do much of anything that'd help the time pass.	I felt boredom when stuck at home, the weather too poor to go outside. Nothing catching my interest on T.V. No motivation to tidy or read or do much of anything that'd help the time pass.	The person felt boredom when stuck at home, the weather being too poor to go outside. There was nothing catching their interest on T.V. They had no motivation to tidy or read or do much of anything that would help the time pass.
boredom	3238	i felt boredom when i lost my friend	i felt boredom when i lost my friend	The person felt boredom when they lost their friend.
boredom	3239	I was on a long roundtrip with nothing to do and no interesting sights to see out of the window,	I felt boredom when I was on a long roundtrip with nothing to do and no interesting sights to see out of the window,	The person felt boredom when they were on a long roundtrip with nothing to do and no interesting sights to see out of the window.
boredom	3240	At work. I had no work to do and spent the afternoon on my own with nothing to do.	I felt boredom when at work. I had no work to do and spent the afternoon on my own with nothing to do.	The person felt boredom at work. They had no work to do and spent the afternoon on their own with nothing to do.
boredom	3124	I had to sit on a plane for 10 hours with nothing to do	I felt boredom when I had to sit on a plane for 10 hours with nothing to do	The person felt boredom when they had to sit on a plane for 10 hours with nothing to do.
boredom	3125	I was watching a youtube video that had been recommended to me by the algorithim	I felt boredom when I was watching a youtube video that had been recommended to me by the algorithim	The person felt boredom when watching a YouTube video that had been recommended to them by the algorithm.
boredom	3127	I was in a painfully long training class for work.	I felt boredom when I was in a painfully long training class for work.	The person felt boredom when they were in a painfully long training class for work.
boredom	3128	I felt boredom at work, because it's been really slow this week.	I felt boredom at work, because it's been really slow this week.	The person feels boredom at work because it's been really slow this week.
boredom	3129	I am on annual leave and keep suggesting to do things with my partner but they don't want to do anything which us passing it on to me.	I felt boredom when I am on annual leave and keep suggesting to do things with my partner but they don't want to do anything which us passing it on to me.	The person feels boredom when they are on annual leave and keeps suggesting doing things with their partner, but their partner doesn't want to do anything, which is passed on to them.
boredom	3130	I felt boredom when at work at a pharmacy and it was a very slow day with almost no customers.	I felt boredom when at work at a pharmacy and it was a very slow day with almost no customers.	The person felt boredom when they were working at a pharmacy on a very slow day with almost no customers.
boredom	3131	When I was working on a job I had no interest in	I felt boredom when I was working on a job I had no interest in	The person felt boredom when they were working on a job they had no interest in.
boredom	3132	I felt boredom when I got stuck talking to my neighbor for a long time because he doesn't know how to stop talking.  I was on my way to mow a neighbors lawn and he walked down his driveway and started talking to me.  He went off on many different tangents and I could barely get a word in with him.	I felt boredom when I got stuck talking to my neighbor for a long time because he doesn't know how to stop talking.  I was on my way to mow a neighbors lawn and he walked down his driveway and started talking to me.  He went off on many different tangents and I could barely get a word in with him.	The person felt boredom when they got stuck talking to their neighbor for a long time because he didn't know how to stop talking. They were on their way to mow a neighbor's lawn when he walked down his driveway and started talking to them. He went off on many different tangents and they could barely get a word in with him.
boredom	3133	i was home alone for the weekend with no plans.	I felt boredom when i was home alone for the weekend with no plans.	The person felt boredom when they were home alone for the weekend with no plans.
boredom	3134	I felt boredom when I was on a long flight	I felt boredom when I was on a long flight	The person felt boredom when they were on a long flight.
boredom	3136	I had nothing to do	I felt boredom when I had nothing to do	The person felt boredom when they had nothing to do.
boredom	3137	I was sat in bed done nothing	I felt boredom when I was sat in bed done nothing	The person felt boredom when they were sitting in bed doing nothing.
boredom	3138	I was home alone last Saturday night waiting for my friend to arrive and she was later than I had expected.	I felt boredom when I was home alone last Saturday night waiting for my friend to arrive and she was later than I had expected.	The person felt boredom when they were home alone last Saturday night waiting for their friend to arrive, who was later than expected.
boredom	3139	My wife has to work late recently due to increased workload	I felt boredom when my wife has to work late recently due to increased workload	The person felt boredom when his wife had to work late recently due to an increased workload.
boredom	3140	I am usually home alone and I don't have a social life.	I felt boredom when I am usually home alone and I don't have a social life.	The person feels boredom when they are usually home alone and don't have a social life.
boredom	3142	I felt bored at my job. It was slow and I didn't really like anyone I was working with. It felt like the hours were dragging.	I felt boredom when I felt bored at my job. It was slow and I didn't really like anyone I was working with. It felt like the hours were dragging.	The person felt boredom when they were bored at their job. It was slow and they didn't really like anyone they were working with. The hours felt like they were dragging.
boredom	3143	when im at home alone because im always either watching tv or my laptop	I felt boredom when im at home alone because im always either watching tv or my laptop	The person feels boredom when they are at home alone because they are always either watching TV or their laptop.
boredom	3146	when doing anything more and more.	I felt boredom when doing anything more and more.	The person felt boredom when doing anything more and more.
boredom	3147	I felt boredom when I stayed at my auntie's house in london as she was busy with her work and I had forgotten to bring something to entertain me. Thus, I was bored.	I felt boredom when I stayed at my auntie's house in london as she was busy with her work and I had forgotten to bring something to entertain me. Thus, I was bored.	The person felt boredom when they stayed at their auntie's house in London because she was busy with her work and they had forgotten to bring something to entertain themselves. As a result, they were bored.
boredom	3149	When someone disobey me.	I felt boredom when someone disobey me.	The person feels boredom when someone disobeys them.
boredom	3150	I took my last prolific survey	I felt boredom when I took my last prolific survey	The person felt boredom when they took their last prolific survey
boredom	3152	I had to sit in a Doctor waiting room for over 4 hours waiting to be seen	I felt boredom when I had to sit in a Doctor waiting room for over 4 hours waiting to be seen	The person felt boredom when they had to sit in a Doctor's waiting room for over 4 hours waiting to be seen.
boredom	3154	I had to study for my GCSE's in silence at a table	I felt boredom when I had to study for my GCSE's in silence at a table	The person felt boredom when they had to study for their GCSE's in silence at a table
boredom	3155	"I felt boredom when, after starting my new job, we became slow and there was very little I could do. I wasn't fully trained for the ""busy work"" to occupy my time, and I did not feel confident in my position yet to simply pull out my phone and entertain myself."	"I felt boredom when, after starting my new job, we became slow and there was very little I could do. I wasn't fully trained for the ""busy work"" to occupy my time, and I did not feel confident in my position yet to simply pull out my phone and entertain myself."	"The person felt boredom when, after starting their new job, they became slow and there was very little they could do. They weren't fully trained for the ""busy work"" to occupy their time, and they did not feel confident in their position yet to simply pull out their phone and entertain themselves."
boredom	3156	My internet cut out	I felt boredom when my internet cut out	The person felt boredom when their internet cut out.
boredom	3157	when the power went off in the evening there was nothing to do in the house as the shops were shut and nothing to do but go to sleep.	I felt boredom when the power went off in the evening there was nothing to do in the house as the shops were shut and nothing to do but go to sleep.	The person felt boredom when the power went off in the evening, as there was nothing to do in the house since the shops were shut, and the only option was to go to sleep.
boredom	3158	I had stayed inside my home playing video games for too long. I couldn't get myself to do anything, and nothing else interested me. so i kept starting to play a game and then quitting it to try another. until i eventually took a nap or went for a walk or something to change scenery.	I felt boredom when I had stayed inside my home playing video games for too long. I couldn't get myself to do anything, and nothing else interested me. so i kept starting to play a game and then quitting it to try another. until i eventually took a nap or went for a walk or something to change scenery.	The person felt boredom when they had stayed inside their home playing video games for too long. They couldn't get themselves to do anything, and nothing else interested them, so they kept starting to play a game and then quitting it to try another, until they eventually took a nap or went for a walk or something to change scenery.
boredom	3159	I had nothing to do for the day. I usually hang out with my boyfriend or my mum who i live with but both my mum and boyfriend were busy with work for the day. I didn't have anything to do and I was sick of scrolling through social media.	I felt boredom when I had nothing to do for the day. I usually hang out with my boyfriend or my mum who i live with but both my mum and boyfriend were busy with work for the day. I didn't have anything to do and I was sick of scrolling through social media.	The person felt boredom when they had nothing to do for the day. They usually hung out with their boyfriend or their mum, with whom they lived, but both their mum and boyfriend were busy with work for the day. They didn't have anything to do and were sick of scrolling through social media.
boredom	3160	I felt boredom because I was in class.	I felt boredom because I was in class.	The person felt boredom because they were in class.
boredom	3161	I felt boredom whilst working on my finances	I felt boredom whilst working on my finances	The person felt boredom while working on their finances.
boredom	3162	most of the time, without work, I have nothing to do with my life.	I felt boredom when most of the time, without work, I have nothing to do with my life.	The person feels bored most of the time, having nothing to do with their life when they are not working.
boredom	3163	I was sitting a bus without any form of entertainment.	I felt boredom when I was sitting a bus without any form of entertainment.	The person felt boredom when they were sitting on a bus without any form of entertainment.
boredom	3166	I was athome and my son had gone away for the weekend	I felt boredom when I was athome and my son had gone away for the weekend	The person felt boredom when they were at home and their son had gone away for the weekend.
boredom	3167	I felt boredom when I was stuck at home with nothing to do. I got into a car crash a couple years ago and did not have any transportation so I was stuck at home for a while. Sometimes my friends would visit which was fun, but when everyone was busy and I had nowhere to go I was extremely bored because I felt stuck with nothing to do.	I felt boredom when I was stuck at home with nothing to do. I got into a car crash a couple years ago and did not have any transportation so I was stuck at home for a while. Sometimes my friends would visit which was fun, but when everyone was busy and I had nowhere to go I was extremely bored because I felt stuck with nothing to do.	The person felt boredom when they were stuck at home with nothing to do. They had gotten into a car crash a couple of years ago and did not have any transportation, so they were stuck at home for a while. Sometimes their friends would visit, which was fun, but when everyone was busy and they had nowhere to go, they were extremely bored because they felt stuck with nothing to do.
boredom	3168	I was sitting in a team meeting and one of my colleagues was presenting data that did not pertain to me but was also very complicated in concept.	I felt boredom when I was sitting in a team meeting and one of my colleagues was presenting data that did not pertain to me but was also very complicated in concept.	The person felt boredom when sitting in a team meeting where one of their colleagues was presenting data that did not pertain to them but was also very complicated in concept.
boredom	3169	when someone disturb me on my working time.	I felt boredom when someone disturb me on my working time.	The person feels boredom when someone disturbs them during their working time.
boredom	3170	I felt boredom when we lost power and cell service at my remote cabin.	I felt boredom when we lost power and cell service at my remote cabin.	The person felt boredom when they lost power and cell service at their remote cabin.
boredom	3171	after I graduated from college and started my new full time job, I didn't really do anything on my off days and felt stuck at home waiting to go back to work.	I felt boredom when after I graduated from college and started my new full time job, I didn't really do anything on my off days and felt stuck at home waiting to go back to work.	The person felt boredom when, after graduating from college and starting a new full-time job, they didn't really do anything on their off days and felt stuck at home waiting to go back to work.
boredom	3174	during the covid pandemic. There isn't much to do without risking catching it.	I felt boredom when during the covid pandemic. There isn't much to do without risking catching it.	The person felt boredom during the Covid pandemic, as there wasn't much to do without risking catching it.
boredom	3175	attending a work training course	I felt boredom when attending a work training course	The person felt boredom when attending a work training course.
boredom	3176	I felt boredom when I was waiting in the Doctor's surgery waiting room	I felt boredom when I was waiting in the Doctor's surgery waiting room	The person felt boredom when they were waiting in the Doctor's surgery waiting room
boredom	3177	I felt boredom when my company had a special meeting on quality control. I felt boredom after the first 15 minutes because the speaker talked in monotone and kept repeating  his talking points. The meeting lasted over an hour. I was feeling very bored	I felt boredom when my company had a special meeting on quality control. I felt boredom after the first 15 minutes because the speaker talked in monotone and kept repeating  his talking points. The meeting lasted over an hour. I was feeling very bored	The person felt boredom when their company had a special meeting on quality control. They felt boredom after the first 15 minutes because the speaker talked in a monotone and kept repeating his talking points. The meeting lasted over an hour, and they were feeling very bored.
boredom	3181	I felt bore when i miss any flight.	I felt boredom when I felt bore when i miss any flight.	The person feels boredom when they miss a flight.
boredom	3182	I was grounded for 3 months	I felt boredom when I was grounded for 3 months	The person felt boredom when they were grounded for 3 months
boredom	3183	I was sat in the library at university, completing my reading list for my dissertation. I was halfway through reading a book on the youth participation in protest under the Pinochet dictatorship. The book itself was in Spanish, and I found my mind continually drifting, re-reading multiple sentences as I hadn't read taken them in the first time over. I also frequently took breaks whenever I could, consuming a huge amount of water in order to do something other than the task I was completing.	I felt boredom when I was sat in the library at university, completing my reading list for my dissertation. I was halfway through reading a book on the youth participation in protest under the Pinochet dictatorship. The book itself was in Spanish, and I found my mind continually drifting, re-reading multiple sentences as I hadn't read taken them in the first time over. I also frequently took breaks whenever I could, consuming a huge amount of water in order to do something other than the task I was completing.	The person felt boredom when they were sitting in the library at university, completing their reading list for their dissertation. They were halfway through reading a book on youth participation in protest under the Pinochet dictatorship. The book itself was in Spanish, and they found their mind continually drifting, re-reading multiple sentences as they hadn't taken them in the first time over. They also frequently took breaks whenever they could, consuming a huge amount of water in order to do something other than the task they were completing.
boredom	3184	I was listening to a man speak on a topic I didn’t care about at work	I felt boredom when I was listening to a man speak on a topic I didn’t care about at work	The person felt boredom when they were listening to a man speak on a topic they didn’t care about at work.
boredom	3186	I felt boredom because I was on a bad date	I felt boredom because I was on a bad date	The person felt boredom because they were on a bad date
boredom	3187	I feel boredom whenever I am in class listening to a lecture.	I felt boredom when I feel boredom whenever I am in class listening to a lecture.	The person feels boredom when they are in class listening to a lecture.
boredom	3188	I was in a lecture that was not interesting	I felt boredom when I was in a lecture that was not interesting	The person felt boredom when they were in a lecture that was not interesting.
boredom	3189	when I was finishing my last two hours at my office job. I had completed all my tasks for the day and I couldn't start a new one because my boss was gone. I was just sitting at my desk doing nothing and I was painfully bored.	I felt boredom when I was finishing my last two hours at my office job. I had completed all my tasks for the day and I couldn't start a new one because my boss was gone. I was just sitting at my desk doing nothing and I was painfully bored.	The person felt boredom when they were finishing their last two hours at their office job. They had completed all their tasks for the day and couldn't start a new one because their boss was gone. They were just sitting at their desk doing nothing and were painfully bored.
boredom	3190	of the covid-19 lockdowns	I felt boredom when of the covid-19 lockdowns	The person felt boredom during the Covid-19 lockdowns.
boredom	3192	I have nothing to do	I felt boredom when I have nothing to do	The person felt boredom when they had nothing to do.
boredom	3193	I had to quarantine.	I felt boredom when I had to quarantine.	The person felt boredom when they had to quarantine.
boredom	3194	On a long road trip	I felt boredom when on a long road trip	The person felt boredom on a long road trip.
boredom	3195	I was home alone on a Saturday and all of my friends were busy. I had also already watched the show that I wanted to watch.	I felt boredom when I was home alone on a Saturday and all of my friends were busy. I had also already watched the show that I wanted to watch.	The person felt boredom when they were home alone on a Saturday and all of their friends were busy, having already watched the show they wanted to watch.
boredom	3196	I am on annual leave and I have no money to do anything	I felt boredom when I am on annual leave and I have no money to do anything	The person felt boredom when they were on annual leave and had no money to do anything.
boredom	3197	I have nothing to do at work.	I felt boredom when I have nothing to do at work.	The person felt boredom when they had nothing to do at work.
boredom	3198	I felt boredom when I went to the DMV to retrieve a new license because the wait in line was awfully long and there was nothing to fill the wasted time.	I felt boredom when I went to the DMV to retrieve a new license because the wait in line was awfully long and there was nothing to fill the wasted time.	The person felt boredom when they went to the DMV to retrieve a new license because the wait in line was awfully long and there was nothing to fill the wasted time.
boredom	3199	my sister recounts what housework she has done	I felt boredom when my sister recounts what housework she has done	The person feels boredom when their sister recounts what housework she has done.
boredom	3204	I was taking a history class in school	I felt boredom when I was taking a history class in school	The person felt boredom when they were taking a history class in school
boredom	3205	I’ve nothing to do	I felt boredom when i’ve nothing to do	The person felt boredom when they had nothing to do.
boredom	3206	I felt boredom when I was about 12 or 13, I was so bored and couldn't find anything to watch  on T.V. It was a Saturday and i couldn't drive so i wasn't able to leave. I went to my mom and told her I was bored. She then told me she would find me something to do like chores. Then proceeded to list chores for me to do. I was annoyed and didn't want to do them. I left the room annoyed and upset because I was still bored but i than found myself playing a game on my ipad.	I felt boredom when I was about 12 or 13, I was so bored and couldn't find anything to watch  on T.V. It was a Saturday and i couldn't drive so i wasn't able to leave. I went to my mom and told her I was bored. She then told me she would find me something to do like chores. Then proceeded to list chores for me to do. I was annoyed and didn't want to do them. I left the room annoyed and upset because I was still bored but i than found myself playing a game on my ipad.	The person was feeling bored when they were around 12 or 13 years old. They were so bored that they couldn't find anything to watch on TV. It was a Saturday, and they couldn't drive, so they weren't able to leave the house. They went to their mom and told her they were bored. She then told them she would find them something to do, like chores. She proceeded to list the chores for them to do. They were annoyed and didn't want to do them. They left the room, feeling annoyed and upset because they were still bored, but then found themselves playing a game on their iPad.
boredom	3207	When attending an online work  conference (non-interactive, to learn about industry news and how to improve service - boredom after about 3 hours and got progressively worse).	I felt boredom when attending an online work  conference (non-interactive, to learn about industry news and how to improve service - boredom after about 3 hours and got progressively worse).	The person felt boredom when attending a non-interactive online work conference to learn about industry news and how to improve service, which started after about 3 hours and got progressively worse.
boredom	3208	I had nothing to do	I felt boredom when I had nothing to do	The person felt boredom when they had nothing to do.
boredom	3209	I left home for the first time to live alone	I felt boredom when I left home for the first time to live alone	The person felt boredom when they left home for the first time to live alone.
boredom	4220	my partner is working two jobs and I'm alone alot more.	I felt boredom when my partner is working two jobs and I'm alone alot more.	The person feels boredom when their partner works two jobs and they are alone a lot more.
boredom	4221	I felt boredom when I was on a 5 hour plus plane journey to Thailand and my phone died.	I felt boredom when I was on a 5 hour plus plane journey to Thailand and my phone died.	The person felt boredom when they were on a 5 hour plus plane journey to Thailand and their phone died.
boredom	4222	I attended a lecture that wasn't interesting at all and I was unable to leave.	I felt boredom when I attended a lecture that wasn't interesting at all and I was unable to leave.	The person felt boredom when they attended a lecture that wasn't interesting at all and were unable to leave.
boredom	4223	I felt boredom when I was taking my ap environmental science class and my teacher was re explaining everything I already knew from the textbook reading we did the night before.	I felt boredom when I was taking my ap environmental science class and my teacher was re explaining everything I already knew from the textbook reading we did the night before.	The person felt boredom when they were taking their AP Environmental Science class and their teacher was re-explaining everything they already knew from the textbook reading they did the night before.
boredom	4224	I was at the hospital waiting to be seen. I was in the waiting room. I felt bored because I had to wait too long sat in my seat. There was nothing to occupy my mind.	I felt boredom when I was at the hospital waiting to be seen. I was in the waiting room. I felt bored because I had to wait too long sat in my seat. There was nothing to occupy my mind.	The person felt boredom when they were at the hospital waiting to be seen. They were in the waiting room, feeling bored because they had to wait too long sitting in their seat with nothing to occupy their mind.
boredom	4225	I was having to watch the football	I felt boredom when I was having to watch the football	The person felt boredom when they had to watch the football.
boredom	4226	Working from home and feeling isolated	I felt boredom when working from home and feeling isolated	The person felt boredom when working from home and feeling isolated.
boredom	4227	I was waiting in traffic during rush hour on the way home from work	I felt boredom when I was waiting in traffic during rush hour on the way home from work	The person felt boredom when they were waiting in traffic during rush hour on the way home from work
boredom	4228	I was at work and trying to concentrate on a task	I felt boredom when I was at work and trying to concentrate on a task	The person felt boredom when they were at work and trying to concentrate on a task.
boredom	4229	I was alone with no plans	I felt boredom when I was alone with no plans	The person felt boredom when they were alone with no plans.
boredom	4230	I felt I had no one to talk to, no one was around, watching a tv show i've seen numerous times	I felt boredom when I felt I had no one to talk to, no one was around, watching a tv show i've seen numerous times	The person felt boredom when they had no one to talk to, no one was around, and were watching a TV show they had seen numerous times.
boredom	4231	I was isolating at home following a trip abroad.	I felt boredom when I was isolating at home following a trip abroad.	The person felt boredom when they were isolating at home following a trip abroad.
boredom	4233	I felt boredom because I had finished watching a TV series and couldn’t find anything else to watch	I felt boredom because I had finished watching a TV series and couldn’t find anything else to watch	The person felt boredom because they had finished watching a TV series and couldn’t find anything else to watch.
boredom	4237	At work listening to a work colleague make something overly complicated	I felt boredom when at work listening to a work colleague make something overly complicated	The person felt boredom when at work listening to a work colleague make something overly complicated.
boredom	4239	I was in lectures at uni	I felt boredom when I was in lectures at uni	The person felt boredom when they were in lectures at uni
boredom	4160	I felt bored when I ran out of things I wanted to watch on social media (tiktok, netflix and youtube) and I didn't want to do my work	I felt boredom when I felt bored when I ran out of things I wanted to watch on social media (tiktok, netflix and youtube) and I didn't want to do my work	The person felt boredom when they ran out of things they wanted to watch on social media (TikTok, Netflix, and YouTube) and didn't want to do their work.
boredom	4161	I felt boredom on a work retail live event. the event was an all day event where we were getting company updates and new product information, however due to covid this event was an online event working from home. This was very boring and not the same experience as before.	I felt boredom on a work retail live event. the event was an all day event where we were getting company updates and new product information, however due to covid this event was an online event working from home. This was very boring and not the same experience as before.	The person felt boredom at a work retail live event, which was an all-day online event held from home due to COVID, featuring company updates and new product information, but lacked the usual experience.
boredom	4162	I lack concentration	I felt boredom when I lack concentration	The person felt boredom when they lacked concentration.
boredom	4163	traveling from norfolk to swansea.	I felt boredom when traveling from norfolk to swansea.	The person felt boredom when traveling from Norfolk to Swansea.
boredom	4165	I had my newborn baby	I felt boredom when I had my newborn baby	The person felt boredom when they had their newborn baby
boredom	4167	I felt boredom when I had to manually compare geographical species data in one pixel overlaps for my dissertation, a total of 170 hours of repetitive work	I felt boredom when I had to manually compare geographical species data in one pixel overlaps for my dissertation, a total of 170 hours of repetitive work	The person felt boredom when they had to manually compare geographical species data in one pixel overlaps for their dissertation, a total of 170 hours of repetitive work.
