emotion	text_id	generated_text	first_person_text	third_person_text
anger	212	My girlfriend went out and got drunk and disappeared for a few hours which was fine for her to do but if I don't answer my phone for a while, it automatically means I'm cheating.	I felt anger when my girlfriend went out and got drunk and disappeared for a few hours which was fine for her to do but if I don't answer my phone for a while, it automatically means I'm cheating.	The person felt anger when their girlfriend went out, got drunk, and disappeared for a few hours, which was fine for her to do, but if they didn't answer their phone for a while, it automatically meant they were cheating.
anger	213	I am struggling financially and it is not my fault.	I felt anger when I am struggling financially and it is not my fault.	The person feels anger when they struggle financially and it is not their fault.
anger	214	when someone came in at work and wasn't wearing a mask and coughed over my shoulder during the covid-19 pandemic	I felt anger when someone came in at work and wasn't wearing a mask and coughed over my shoulder during the covid-19 pandemic	The person felt anger when someone came into work without wearing a mask and coughed over their shoulder during the COVID-19 pandemic.
anger	392	I felt ANGER when people I cared and trusted talked badly about me behind my back. I had told them how much this bothered me before and yet they still did it.	I felt ANGER when people I cared and trusted talked badly about me behind my back. I had told them how much this bothered me before and yet they still did it.	The person felt anger when people they cared about and trusted talked badly about them behind their back, despite having previously told them how much it bothered them.
anger	393	I was treated unfairly by other people.	I felt anger when I was treated unfairly by other people.	The person felt anger when they were treated unfairly by other people.
anger	394	My car didn’t start	I felt anger when my car didn’t start	The person felt anger when their car didn’t start.
anger	395	nurses that I work with consistently make it known that they refuse to be vaccinated against COVID-19. Our hospital is in crisis mode due to one of the worst waves of COVID we've ever seen, and yet they refuse to be responsible in their own line of work.	I felt anger when nurses that I work with consistently make it known that they refuse to be vaccinated against COVID-19. Our hospital is in crisis mode due to one of the worst waves of COVID we've ever seen, and yet they refuse to be responsible in their own line of work.	The person feels anger when the nurses they work with consistently make it known that they refuse to be vaccinated against COVID-19, despite their hospital being in crisis mode due to one of the worst waves of COVID they've ever seen, and their refusal to be responsible in their own line of work.
anger	396	I felt ANGER when my friend's girlfriend touched my stuff without permission.	I felt ANGER when my friend's girlfriend touched my stuff without permission.	The person felt anger when their friend's girlfriend touched their stuff without permission.
anger	398	A manager totally blocked an idea that was for charity	I felt anger when a manager totally blocked an idea that was for charity	The person felt anger when a manager totally blocked an idea that was for charity.
anger	399	I felt anger when I walked outside to my garden and saw that deer ate a lot of the plants	I felt anger when I walked outside to my garden and saw that deer ate a lot of the plants	The person felt anger when they walked outside to their garden and saw that deer had eaten a lot of the plants.
anger	3100	my dad left my family	I felt anger when my dad left my family	The person felt anger when their dad left their family
anger	3101	Whilst working under high pressure largely keeping  a business afloat single-handedly I was asked for key management data. I took time out to calculate and prepare it, outlined both the maximum, likely and minimum outcomes by a point in time and showed why that was the case, including the details that at each point following the date concerned the outcomes would improve almost exponentially, week on week. After doing so, was told by my colleague that he would report a different, utterly unobtainable figure to the board, because they wouldn't want to hear the actual figure, despite needing to know actual figures for planning and management purposes.	I felt anger when whilst working under high pressure largely keeping  a business afloat single-handedly I was asked for key management data. I took time out to calculate and prepare it, outlined both the maximum, likely and minimum outcomes by a point in time and showed why that was the case, including the details that at each point following the date concerned the outcomes would improve almost exponentially, week on week. After doing so, was told by my colleague that he would report a different, utterly unobtainable figure to the board, because they wouldn't want to hear the actual figure, despite needing to know actual figures for planning and management purposes.	The person felt anger when, whilst working under high pressure to keep a business afloat single-handedly, they were asked for key management data. They took time out to calculate and prepare it, outlining both the maximum, likely, and minimum outcomes by a point in time and explaining why that was the case, including the details that at each point following the date concerned the outcomes would improve almost exponentially, week on week. After doing so, they were told by their colleague that he would report a different, utterly unobtainable figure to the board, because they wouldn't want to hear the actual figure, despite needing to know actual figures for planning and management purposes.
anger	3102	my brother took something without asking and used half of it	I felt anger when my brother took something without asking and used half of it	The person felt anger when their brother took something without asking and used half of it.
anger	3103	My co worker who is roughly 20 - 30 years older than me walking away from customers when they come asking me to serve them while she pretends to be working. This happens all the time and I can't do anything as she is older and is respected upon management.	I felt anger when my co worker who is roughly 20 - 30 years older than me walking away from customers when they come asking me to serve them while she pretends to be working. This happens all the time and I can't do anything as she is older and is respected upon management.	The person feels anger when their coworker, who is roughly 20-30 years older than them, walks away from customers when they come asking to be served, while pretending to work. This happens all the time, and they can't do anything about it because their coworker is older and respected by management.
anger	3104	my child was rude	I felt anger when my child was rude	The person felt anger when their child was rude.
anger	3105	when i was young and was sexually assaulted, i was at subway with my friend we biked there and i dont know if you want details but he sexually assaulted me, i did nothing and told no one cause i was young and scaed but now that i am 20 looking back i wish i acted differently, i hope hes dead or in jail	I felt anger when i was young and was sexually assaulted, i was at subway with my friend we biked there and i dont know if you want details but he sexually assaulted me, i did nothing and told no one cause i was young and scaed but now that i am 20 looking back i wish i acted differently, i hope hes dead or in jail	The person felt anger when they were young and were sexually assaulted. They were at Subway with their friend, whom they had biked to meet, but they do not know if they want to share details. The person was sexually assaulted by their friend, but they did nothing and told no one because they were young and scared. Now, at 20, looking back, they wish they had acted differently and hope their assailant is dead or in jail.
anger	3106	I feel anger when my mother and father don't understand my depression and anxiety.	I felt anger when I feel anger when my mother and father don't understand my depression and anxiety.	The person feels anger when their mother and father don't understand their depression and anxiety.
anger	3107	my mother made me feel like a child	I felt anger when my mother made me feel like a child	The person felt anger when their mother made them feel like a child.
anger	3108	I lost a very heated game of League of Legends	I felt anger when I lost a very heated game of League of Legends	The person felt anger when they lost a very heated game of League of Legends
anger	3109	I felt that my hard work has not been recognised or paid off	I felt anger when I felt that my hard work has not been recognised or paid off	The person felt anger when they felt that their hard work had not been recognised or paid off
anger	3110	I was teaching someone	I felt anger when I was teaching someone	The person felt anger when they were teaching someone.
anger	3113	I felt anger when another driver pulled out Infront of me on a very dangerous road and almost caused me to crash	I felt anger when another driver pulled out Infront of me on a very dangerous road and almost caused me to crash	The person felt anger when another driver pulled out in front of them on a very dangerous road and almost caused them to crash.
anger	3115	When my roommates wouldn't let a friend of mine stay there for the night when they had nowhere to sleep and were not accommodating at all	I felt anger when my roommates wouldn't let a friend of mine stay there for the night when they had nowhere to sleep and were not accommodating at all	The person felt anger when their roommates wouldn't let a friend stay over for the night, despite having nowhere to sleep, and were not accommodating at all.
anger	3116	I wasn't promoted to a supervisor role over a colleague who just started	I felt anger when I wasn't promoted to a supervisor role over a colleague who just started	The person felt anger when they weren't promoted to a supervisor role over a colleague who had just started.
anger	3117	I was cheated on.	I felt anger when I was cheated on.	The person felt anger when they were cheated on.
anger	3118	A man was walking late at night with his dog off a leash. It ran into my garden and killed my sleeping cat. He walked away without saying or doing anything until he saw me chasing after him down the street with a large kitchen knife.	I felt anger when a man was walking late at night with his dog off a leash. It ran into my garden and killed my sleeping cat. He walked away without saying or doing anything until he saw me chasing after him down the street with a large kitchen knife.	The person felt anger when a man was walking late at night with his dog off a leash. The dog ran into their garden and killed their sleeping cat. The man walked away without saying or doing anything until he saw the person chasing after him down the street with a large kitchen knife.
anger	3123	my sister's boyfriend broke into her house and hit her in the head with a hammer.	I felt anger when my sister's boyfriend broke into her house and hit her in the head with a hammer.	The person felt anger when her sister's boyfriend broke into her house and hit her in the head with a hammer.
anger	30	my partner gaslights me to get money from me for alcohol and cannabis	I felt anger when my partner gaslights me to get money from me for alcohol and cannabis	The person feels anger when their partner gaslights them to get money for alcohol and cannabis.
anger	31	I felt anger when I was rejected via email for a job after having completed 4 separate interviews with the company. I felt this way because, up until then, I felt that the process had gone very well, and, having gotten so far, I was very excited at the prospect of getting the job.	I felt anger when I was rejected via email for a job after having completed 4 separate interviews with the company. I felt this way because, up until then, I felt that the process had gone very well, and, having gotten so far, I was very excited at the prospect of getting the job.	The person felt anger when they were rejected via email for a job after having completed 4 separate interviews with the company. They felt this way because, up until then, they had felt that the process had gone very well, and, having gotten so far, they had been very excited at the prospect of getting the job.
anger	32	"Despite severe depression & PTSD, I got a well-paying job & started college- which no one in my family had ever done- & my grandmother, who is my last remaining family member alive, didn't bother to give me even a simple ""Good job"", I'm proud of you"", absolutely nothing. She acts like it's nothing, & even talks down to me. I have no idea why she's always been this way towards me & it's incredibly infuriating & honestly hurtful."	"I felt anger when despite severe depression & PTSD, I got a well-paying job & started college- which no one in my family had ever done- & my grandmother, who is my last remaining family member alive, didn't bother to give me even a simple ""Good job"", I'm proud of you"", absolutely nothing. She acts like it's nothing, & even talks down to me. I have no idea why she's always been this way towards me & it's incredibly infuriating & honestly hurtful."	"The person feels anger when, despite severe depression and PTSD, they got a well-paying job and started college, a feat no one in their family had ever achieved, yet their grandmother, their last remaining family member alive, didn't even offer a simple ""Good job"" or ""I'm proud of you"", instead acting as if it was nothing and even talking down to them, which is incredibly infuriating and hurtful, and they have no idea why she has always been this way towards them."
anger	33	someone promised me they would do something, and then when the time came they said they couldn't commit to it anymore. this meant that I could no longer ask someone else to complete said task, which made me feel some anger.	I felt anger when someone promised me they would do something, and then when the time came they said they couldn't commit to it anymore. this meant that I could no longer ask someone else to complete said task, which made me feel some anger.	The person felt anger when someone promised to do something and then backed out of their commitment, which prevented them from asking someone else to complete the task, leading to feelings of anger.
anger	35	I went to the hospital and met a long queue to see the doctor.	I felt anger when I went to the hospital and met a long queue to see the doctor.	The person felt anger when they went to the hospital and met a long queue to see the doctor.
anger	37	people belittle me/others (this happens frequently with one of my coworkers and i have no idea why it always makes me so angry)	I felt anger when people belittle me/others (this happens frequently with one of my coworkers and i have no idea why it always makes me so angry)	The person feels anger when people belittle them or others (this happens frequently with one of their coworkers and they have no idea why it always makes them so angry).
anger	38	I felt ANGER when someone hit my car a few weeks ago, and then the police listed me as the at fault driver when I am definitely not.	I felt ANGER when someone hit my car a few weeks ago, and then the police listed me as the at fault driver when I am definitely not.	The person felt anger when someone hit their car a few weeks ago, and then the police listed them as the at-fault driver, even though they are definitely not.
anger	39	When my partner didn’t help with kids and just slept in with out a care or consideration	I felt anger when my partner didn’t help with kids and just slept in with out a care or consideration	The person felt anger when their partner didn't help with the kids and just slept in without a care or consideration.
anger	310	My line manager micro manages me	I felt anger when my line manager micro manages me	The person feels angry when their line manager micro-manages them.
anger	311	someone mistreated me	I felt anger when someone mistreated me	The person felt anger when someone mistreated them.
anger	312	My girlfriend's dog was unwell and she was procrastinating taking him to the vet last year	I felt anger when my girlfriend's dog was unwell and she was procrastinating taking him to the vet last year	The person felt anger when their girlfriend's dog was unwell and she was procrastinating taking him to the vet last year.
anger	313	Because I've lost some money for a while.	I felt anger because I've lost some money for a while.	The person felt anger because they had lost some money for a while.
anger	314	My ex broke up with me	I felt anger when my ex broke up with me	The person felt anger when their ex broke up with them.
anger	315	"I felt ANGER the other day because our fire alarm in the building went off as Tropical Storm Ida came through - we had to stand outside in a torrential downpour. I had my cat with me and she was freaking out as well. My boyfriend told us to go to his car to sit since we were drenched and the rain was not going to stop anytime soon. We got in the car and my cat was still freaking out - my roommate wanted my boyfriend to turn on some music and make it loud. We both told him no because my cat was having trouble with everything going on. Also, she is 17, so she is quite old, so I worry about her stress levels. After we told him no, he then proceeded to sing VERY loudly and when we scowled at him for it, he said ""well she is meowing and stressed either way"", and he did not care that she was having trouble and that I was trying to calm her down. That made me angry."	"I felt ANGER the other day because our fire alarm in the building went off as Tropical Storm Ida came through - we had to stand outside in a torrential downpour. I had my cat with me and she was freaking out as well. My boyfriend told us to go to his car to sit since we were drenched and the rain was not going to stop anytime soon. We got in the car and my cat was still freaking out - my roommate wanted my boyfriend to turn on some music and make it loud. We both told him no because my cat was having trouble with everything going on. Also, she is 17, so she is quite old, so I worry about her stress levels. After we told him no, he then proceeded to sing VERY loudly and when we scowled at him for it, he said ""well she is meowing and stressed either way"", and he did not care that she was having trouble and that I was trying to calm her down. That made me angry."	The person is feeling angry because the fire alarm in their building went off during Tropical Storm Ida, forcing them to stand outside in the rain with their cat, who was also distressed. Their boyfriend suggested they wait in his car, but when their roommate asked him to play loud music, they refused, concerned about their 17-year-old cat's stress levels. However, the boyfriend ignored their wishes and sang loudly, which annoyed them when they scowled at him, and he showed no empathy for the cat's distress or their own efforts to calm her down, which made them angry.
anger	318	I was cheated on with my best friend.	I felt anger when I was cheated on with my best friend.	The person felt anger when they were cheated on with their best friend.
anger	319	I was watching football	I felt anger when I was watching football	The person felt anger when they were watching football
anger	320	there was traffic	I felt anger when there was traffic	The person felt anger when there was traffic.
anger	322	When my boyfriend was going through his Instagram followers and clicked on a girls profile and looked at a girls Instagram picture of her butt.	I felt anger when my boyfriend was going through his Instagram followers and clicked on a girls profile and looked at a girls Instagram picture of her butt.	The person felt anger when their boyfriend was going through his Instagram followers and clicked on a girl's profile, looking at a picture of her butt.
anger	323	I was travelling on a country road when a car was pulling out from a side lane, the driver stopped at the junction than proceeded to pull out on front of me. I had to perform an emergency stop  to avoid driving into the car. The driver went down the road and I caught with her at a junction and had strong words.	I felt anger when I was travelling on a country road when a car was pulling out from a side lane, the driver stopped at the junction than proceeded to pull out on front of me. I had to perform an emergency stop  to avoid driving into the car. The driver went down the road and I caught with her at a junction and had strong words.	The person felt anger when they were travelling on a country road and a car pulled out from a side lane. The driver stopped at the junction, then proceeded to pull out in front of them. They had to perform an emergency stop to avoid driving into the car. The driver went down the road and they caught up with her at a junction, where they had strong words.
anger	324	I felt anger when my son who has special needs and he was not given then services that he was promised. I was so angry watching him struggle because adults broke their promise to help him	I felt anger when my son who has special needs and he was not given then services that he was promised. I was so angry watching him struggle because adults broke their promise to help him	The person felt anger when their son, who has special needs, was not given the services he was promised. They were so angry watching him struggle because adults broke their promise to help him.
anger	325	because I fail to reach anywhere in time.	I felt anger because I fail to reach anywhere in time.	The person felt anger because they failed to arrive anywhere on time.
anger	326	because i did not reach my goal in time.	I felt anger because i did not reach my goal in time.	The person felt anger because they did not reach their goal in time.
anger	327	When someone miss my instruction.	I felt anger when someone miss my instruction.	The person feels anger when someone misses their instruction.
anger	329	when some one did not response on my call.	I felt anger when some one did not response on my call.	The person felt anger when someone did not respond to their call.
anger	330	my friends would hang out without me, i know this shouldn't bother me but unfortunately i can be a very jealous person sometimes, this is something i am working on because i know being angry only effects me not them	I felt anger when my friends would hang out without me, i know this shouldn't bother me but unfortunately i can be a very jealous person sometimes, this is something i am working on because i know being angry only effects me not them	The person feels anger when their friends hang out without them, they know this shouldn't bother them but unfortunately they can be a very jealous person sometimes, this is something they are working on because they know being angry only affects them, not them.
anger	331	i was punched	I felt anger when i was punched	The person felt anger when they were punched.
anger	332	Brexit a few years ago	I felt anger when brexit a few years ago	The person felt anger when Brexit happened a few years ago
anger	334	somebody stole my jacket	I felt anger when somebody stole my jacket	The person felt anger when somebody stole their jacket.
anger	335	MY EX ARGUED WITH ME BECASUE I WAS MISUNDERSTOOD	I felt anger when MY EX ARGUED WITH ME BECASUE I WAS MISUNDERSTOOD	The person felt anger when their ex argued with them because they were misunderstood.
anger	336	I was arguing	I felt anger when I was arguing	The person felt anger when they were arguing.
anger	337	my cat chewed through the telephone cable	I felt anger when my cat chewed through the telephone cable	The person felt anger when their cat chewed through the telephone cable
anger	339	I was pushed by my opponent during a netball match.	I felt anger when I was pushed by my opponent during a netball match.	The person felt anger when they were pushed by their opponent during a netball match.
anger	340	A next door neighbour has once again started running generators and power tools.	I felt anger when a next door neighbour has once again started running generators and power tools.	The person felt anger when their next-door neighbor had once again started running generators and power tools.
anger	341	some cut me off in traffic	I felt anger when some cut me off in traffic	The person felt anger when someone cut them off in traffic.
anger	342	Someone lied to me and betrayed my trust.	I felt anger when someone lied to me and betrayed my trust.	The person felt anger when someone lied to them and betrayed their trust.
anger	343	I was being accused and demonized for things I did not do or characterizations that are not accurate.	I felt anger when I was being accused and demonized for things I did not do or characterizations that are not accurate.	The person felt anger when they were being accused and demonized for things they did not do or characterizations that were not accurate.
anger	344	people push my boundaries and attempt to control my way of living.	I felt anger when people push my boundaries and attempt to control my way of living.	The person feels anger when people push their boundaries and attempt to control their way of living.
anger	345	My meth head uncle attacked my mother, his sister.	I felt anger when my meth head uncle attacked my mother, his sister.	The person felt anger when their meth-addicted uncle attacked their mother, his sister.
anger	346	I fell behind in homework for school	I felt anger when I fell behind in homework for school	The person felt anger when they fell behind in homework for school
anger	347	I felt anger when my partner invalidated my feelings.	I felt anger when my partner invalidated my feelings.	The person felt anger when their partner invalidated their feelings.
anger	348	my mom’s boyfriend was arguing with me	I felt anger when my mom’s boyfriend was arguing with me	The person felt anger when their mom's boyfriend was arguing with them.
anger	349	My best friend found out he had been cheated on for over 2 years.	I felt anger when my best friend found out he had been cheated on for over 2 years.	The person felt anger when they found out their best friend had been cheated on for over 2 years.
anger	350	My girlfriend cheated on me. Because broke my trust	I felt anger when my girlfriend cheated on me. Because broke my trust	The person felt anger when their girlfriend cheated on them because it broke their trust.
anger	351	i felt angry when i got cheated on	I felt anger when i felt angry when i got cheated on	The person felt anger when they got cheated on.
anger	352	I felt anger when my boyfriend got upset about me going out to a bar with my friends because he doesn't trust me and he has no reason not to	I felt anger when my boyfriend got upset about me going out to a bar with my friends because he doesn't trust me and he has no reason not to	The person feels anger when their boyfriend gets upset about them going out to a bar with their friends because he doesn't trust them and has no reason not to.
anger	353	I felt anger when a woman wasted several hours asking me for product photos, videos, stating she was extremely interested, and proceeded to order it, but then after a few hours stated that her and her husband wanted to save up for something more expensive instead (implying that our products were wrongfully cheap when in fact we price our items significantly lower than our competitors because we don't feel comfortable with taking a higher margin, despite having the exact same quality as competitors 10x our price, if not better). It just felt like I worked this hard on product research, pricing my things at an accessible point for no reason.	I felt anger when a woman wasted several hours asking me for product photos, videos, stating she was extremely interested, and proceeded to order it, but then after a few hours stated that her and her husband wanted to save up for something more expensive instead (implying that our products were wrongfully cheap when in fact we price our items significantly lower than our competitors because we don't feel comfortable with taking a higher margin, despite having the exact same quality as competitors 10x our price, if not better). It just felt like I worked this hard on product research, pricing my things at an accessible point for no reason.	The person felt anger when a woman wasted several hours asking for product photos and videos, stating she was extremely interested, and proceeded to order, but then changed her mind a few hours later, saying she and her husband wanted to save up for something more expensive, implying that the products were too cheap. In reality, the products were priced lower than competitors due to a conscious decision not to take a higher margin, despite being of equal or better quality. The person felt that their hard work on product research and pricing had been for nothing.
anger	354	I feel anger when there are messes around the house.	I felt anger when I feel anger when there are messes around the house.	The person feels anger when there are messes around the house.
anger	355	I felt anger when my sister, after continuously ignoring my clear boundary of entering my private space and home without my knowledge or permission, became angry with me for changing the locks and refusing to give her a key.	I felt anger when my sister, after continuously ignoring my clear boundary of entering my private space and home without my knowledge or permission, became angry with me for changing the locks and refusing to give her a key.	The person felt anger when their sister, after continuously ignoring their clear boundary of entering their private space and home without their knowledge or permission, became angry with them for changing the locks and refusing to give her a key.
anger	356	"I felt anger when my boyfriend did not know how to react when I was in a very depressed state. We got into an argument, and I started to cry. He responded, ""Crying doesn't fix anything."" His coping mechanisms when he is upset is very different than mine. I like to take some time for myself to recollect my thoughts, while he likes to talk about it immediately."	"I felt anger when my boyfriend did not know how to react when I was in a very depressed state. We got into an argument, and I started to cry. He responded, ""Crying doesn't fix anything."" His coping mechanisms when he is upset is very different than mine. I like to take some time for myself to recollect my thoughts, while he likes to talk about it immediately."	"The person feels anger when their boyfriend fails to know how to react when they are in a very depressed state. They get into an argument, and they start to cry. He responds, ""Crying doesn't fix anything."" His coping mechanisms when he is upset are very different from theirs. They like to take some time for themselves to recollect their thoughts, while he likes to talk about it immediately."
anger	358	I remember couple of weeks ago while driving, a man hit my car from behind and he didn't bother apologizing or wasn't remorseful towards the situation. I got quite upset because he was trying to put the blame on me and was angered that I almost hit him due to the rage in me.	I felt anger when I remember couple of weeks ago while driving, a man hit my car from behind and he didn't bother apologizing or wasn't remorseful towards the situation. I got quite upset because he was trying to put the blame on me and was angered that I almost hit him due to the rage in me.	The person felt anger when they remembered a couple of weeks ago, while driving, a man hit their car from behind and didn't bother apologizing or show remorse towards the situation. They got quite upset because the man was trying to put the blame on them and was angered that they almost hit him due to the rage in them.
anger	360	I got passed over for a job opportunity. I felt as though the company had wasted my time as they chose an internal applicant.	I felt anger when I got passed over for a job opportunity. I felt as though the company had wasted my time as they chose an internal applicant.	The person felt anger when they got passed over for a job opportunity, feeling as though the company had wasted their time by choosing an internal applicant.
anger	361	My dog bit me	I felt anger when my dog bit me	The person felt anger when their dog bit them.
anger	362	my laptop was stolen last year	I felt anger when my laptop was stolen last year	The person felt anger when their laptop was stolen last year
anger	363	"when my mom makes comments about what I eat ( happens often) i know its from her insecurities but she knows i work out everyday and still feels the need to make comments like ""you're going to eeat all that.. didnt you just eat etc)"	"I felt anger when my mom makes comments about what I eat ( happens often) i know its from her insecurities but she knows i work out everyday and still feels the need to make comments like ""you're going to eeat all that.. didnt you just eat etc)"	"The person feels anger when their mom makes comments about what they eat, which happens often. They know it stems from their mom's insecurities, but despite being aware that they work out every day, their mom still feels the need to make comments like ""You're going to eat all that"" or ""Didn't you just eat?"""
anger	364	misgendered	I felt anger when misgendered	The person felt anger when they were misgendered.
anger	365	my ex-partner belittled me	I felt anger when my ex-partner belittled me	The person felt anger when their ex-partner belittled them
anger	366	I was having difficulty in new things	I felt anger when I was having difficulty in new things	The person felt anger when they had difficulty with new things.
anger	367	My mom body-shamed me	I felt anger when my mom body-shamed me	The person felt anger when their mom body-shamed them.
anger	368	I felt ANGER when trying to organise my wedding and a guest was being very unhelpful	I felt ANGER when trying to organise my wedding and a guest was being very unhelpful	The person felt anger when trying to organise their wedding and a guest was being very unhelpful.
anger	371	I was racially profiled. Because of my skin colour	I felt anger when I was racially profiled. Because of my skin colour	The person felt anger when they were racially profiled because of their skin color.
anger	372	I felt ANGER when the bus was late and I needed to get to work at a certain time. I had to go to another stop and get another bus. When I got on the driver was rude to me.	I felt ANGER when the bus was late and I needed to get to work at a certain time. I had to go to another stop and get another bus. When I got on the driver was rude to me.	The person felt anger when the bus was late and they needed to get to work at a certain time. They had to go to another stop and get another bus. When they got on, the driver was rude to them.
anger	374	When my mom didn’t do my laundry after I asked her to and she forgot	I felt anger when my mom didn’t do my laundry after I asked her to and she forgot	The person felt anger when their mom didn’t do their laundry after they asked her to and she forgot.
anger	375	my friend stood me up	I felt anger when my friend stood me up	The person felt anger when their friend stood them up.
anger	376	my neighbour was unbelievably rude and disrespectful on christmas evening of all evenings	I felt anger when my neighbour was unbelievably rude and disrespectful on christmas evening of all evenings	The person felt anger when their neighbour was unbelievably rude and disrespectful on Christmas evening of all evenings.
anger	377	I last felt intense anger when a boy I was seeing (and left a 3 year relationship for) decided we weren't meant to be together after a small disagreement. He then decided to flirt with me for the next several months until he started seeing someone else. He still occasionally does this. His family is incredibly wealthy and I feel that he enjoys dictating situations as if he owns people.	I felt anger when I last felt intense anger when a boy I was seeing (and left a 3 year relationship for) decided we weren't meant to be together after a small disagreement. He then decided to flirt with me for the next several months until he started seeing someone else. He still occasionally does this. His family is incredibly wealthy and I feel that he enjoys dictating situations as if he owns people.	The person feels anger when they recall the situation where a boy they were seeing, whom they had left a 3-year relationship for, decided they weren't meant to be together after a small disagreement. He then flirted with them for several months until he started seeing someone else, and still occasionally does so. His family's incredible wealth seems to give him a sense of entitlement, as if he owns people, which adds to the person's frustration.
anger	378	I felt anger when my mom did something wrong and immature. When I tried to talk to her about how wrong her behaviour was, she gaslight me and played the vicitm.	I felt anger when my mom did something wrong and immature. When I tried to talk to her about how wrong her behaviour was, she gaslight me and played the vicitm.	The person felt anger when their mom did something wrong and immature. When they tried to talk to her about how wrong her behavior was, she gaslighted them and played the victim.
anger	379	I do not feel understood or are under too much pressure	I felt anger when I do not feel understood or are under too much pressure	The person feels anger when they do not feel understood or are under too much pressure.
anger	380	I felt anger when I seen a woman being racially abused in the street.	I felt anger when I seen a woman being racially abused in the street.	The person felt anger when they saw a woman being racially abused in the street.
anger	381	I got jumped at the store and lost all my money	I felt anger when I got jumped at the store and lost all my money	The person felt anger when they got jumped at the store and lost all their money
anger	382	a work colleague did not fulfil a task that she was supposed to.	I felt anger when a work colleague did not fulfil a task that she was supposed to.	The person felt anger when a work colleague did not fulfil a task that she was supposed to.
anger	383	my workplace does not appreciate my hard work and efforts.	I felt anger when my workplace does not appreciate my hard work and efforts.	The person felt anger when their workplace did not appreciate their hard work and efforts.
