emotion	text_id	generated_text	first_person_text	third_person_text
joy	3583	I felt joy when I was walking with my wife on one of our hikes. I remember she walked ahead to look at something and when she turned around I felt joy like I never have before. She was looking at me smiling. I felt an emotion that was so strong so deep in my soul, I was so joyful she was my wife. I have always lover her since high school but that day something special hit my soul pure joy.	I felt joy when I was walking with my wife on one of our hikes. I remember she walked ahead to look at something and when she turned around I felt joy like I never have before. She was looking at me smiling. I felt an emotion that was so strong so deep in my soul, I was so joyful she was my wife. I have always lover her since high school but that day something special hit my soul pure joy.	The person felt joy when they were walking with their wife on one of their hikes. They remember their wife walking ahead to look at something, and when she turned around, they felt a joy they had never experienced before. She was looking at them, smiling. They felt an emotion that was so strong and deep in their soul, they were overwhelmed with joy that she was their wife. They had always loved her since high school, but on that day, something special touched their soul, filling them with pure joy.
joy	3584	when i was on vacation in the mountains	I felt joy when i was on vacation in the mountains	The person felt joy when they were on vacation in the mountains.
joy	3585	I made alot of money	I felt joy when I made alot of money	The person felt joy when they made a lot of money.
joy	3586	When I skydived out of a plane in New Zealand, I felt real joy and euphoria.	I felt joy when I skydived out of a plane in New Zealand, I felt real joy and euphoria.	The person felt joy when skydiving out of a plane in New Zealand, experiencing real joy and euphoria.
joy	3587	my partner asked me to marry him	I felt joy when my partner asked me to marry him	The person felt joy when their partner asked them to marry them.
joy	3588	I felt joy when I went to the beach recently with my boyfriend on a beautiful day and had ice cream and just relaxed together on a bench after walking along the boardwalk. We people watched and it was just a very calming and nice experience where I did not feel any stress and was truly happy.	I felt joy when I went to the beach recently with my boyfriend on a beautiful day and had ice cream and just relaxed together on a bench after walking along the boardwalk. We people watched and it was just a very calming and nice experience where I did not feel any stress and was truly happy.	The person felt joy when they went to the beach recently with their boyfriend on a beautiful day and had ice cream and just relaxed together on a bench after walking along the boardwalk. They people-watched and it was just a very calming and nice experience where they did not feel any stress and were truly happy.
joy	3589	my children were born as I have always wanted children.	I felt joy when my children were born as I have always wanted children.	The person felt joy when their children were born as they had always wanted children.
joy	3590	in my birthday party	I felt joy when in my birthday party	The person felt joy when at their birthday party.
joy	3591	I felt JOY when I was able to move into an apartment with my boyfriend and bring my cat with me.	I felt JOY when I was able to move into an apartment with my boyfriend and bring my cat with me.	The person felt joy when they were able to move into an apartment with their boyfriend and bring their cat with them.
joy	3592	On the last day of my previous job.	I felt joy when on the last day of my previous job.	The person felt joy on the last day of their previous job.
joy	3593	I went on holiday in august	I felt joy when I went on holiday in august	The person felt joy when they went on holiday in August.
joy	3595	I won an event	I felt joy when I won an event	The person felt joy when they won an event.
joy	3596	I traveled to Mexico with my whole family for vacation the month before I gave birth.  It was so joyous because all the kids were there and we enjoyed great food, relaxed on the beach, and had the most relaxing time.  We also went on fun excursions like dinner cruises, swimming with dolphins etc.	I felt joy when I traveled to Mexico with my whole family for vacation the month before I gave birth.  It was so joyous because all the kids were there and we enjoyed great food, relaxed on the beach, and had the most relaxing time.  We also went on fun excursions like dinner cruises, swimming with dolphins etc.	The person felt joy when they traveled to Mexico with their whole family for vacation the month before they gave birth. It was so joyous because all the kids were there and they enjoyed great food, relaxed on the beach, and had the most relaxing time. They also went on fun excursions like dinner cruises, swimming with dolphins, etc.
joy	3597	I got married.	I felt joy when I got married.	The person felt joy when they got married.
joy	3598	My children were born	I felt joy when my children were born	The person felt joy when their children were born.
joy	3601	I felt joy when I held my new baby cousin for the first time. He was beautiful and adorable.	I felt joy when I held my new baby cousin for the first time. He was beautiful and adorable.	The person felt joy when they held their new baby cousin for the first time. He was beautiful and adorable.
joy	3602	I felt joy when my team beat our rival school to go undefeated for the season.	I felt joy when my team beat our rival school to go undefeated for the season.	The person felt joy when their team beat their rival school to go undefeated for the season.
joy	3603	The day I bought my car I felt extreme joy because I had saved for so long to make the purchase. I sometimes had to restrict some spending decisions just to save up for the car. I was so happy to have finally bought a car	I felt joy when the day I bought my car I felt extreme joy because I had saved for so long to make the purchase. I sometimes had to restrict some spending decisions just to save up for the car. I was so happy to have finally bought a car	The person felt joy when the day they bought their car arrived, having experienced extreme happiness because they had saved for so long to make the purchase, sometimes restricting certain spending decisions to save up for the car, and was overjoyed to have finally bought a car.
joy	3604	Seeing my dad happy on my graduation day at the college	I felt joy when seeing my dad happy on my graduation day at the college	The person felt joy when seeing their dad happy on their graduation day at college.
joy	3605	I was called to interview for a new position.	I felt joy when I was called to interview for a new position.	The person felt joy when they were called to interview for a new position.
joy	3606	Something that made me feel joy was the when my sister's cat rubbed itself on me and then curled up in my lap and proceeded to sleep. It made me feel really joyful and warm inside.	I felt joy when something that made me feel joy was the when my sister's cat rubbed itself on me and then curled up in my lap and proceeded to sleep. It made me feel really joyful and warm inside.	The person felt joy when something made them feel joy, which was when their sister's cat rubbed itself on them and then curled up in their lap and proceeded to sleep, making them feel really joyful and warm inside.
joy	3607	i felt joy when my boyfriend told me he would hate to not be with me because it reassured me that he loved me	i felt joy when my boyfriend told me he would hate to not be with me because it reassured me that he loved me	The person felt joy when her boyfriend told her he would hate to not be with her because it reassured her that he loved her.
joy	3608	I felt Joy when I went to a museum	I felt Joy when I went to a museum	The person felt joy when they went to a museum.
joy	3610	some friends shared that they felt that I was a useful and reliable presence in a time of hardship. As they saw me as a valuable person in their life. And I felt joy as my advice was helpful.	some friends shared that they felt that I was a useful and reliable presence in a time of hardship. As they saw me as a valuable person in their life. And I felt joy as my advice was helpful.	The person is thinking that some friends shared that they felt they were a useful and reliable presence in a time of hardship, seeing them as a valuable person in their life, and they felt joy as their advice was helpful.
joy	3611	was standing under a northern lights display	I felt joy when was standing under a northern lights display	The person felt joy when standing under a northern lights display.
joy	3612	I gave birth each time to my 3 kids, nothing compares to that feeling.	I felt joy when I gave birth each time to my 3 kids, nothing compares to that feeling.	The person feels that nothing compares to the joy they felt when they gave birth to each of their three kids.
joy	3613	I felt joy when my partner proposed	I felt joy when my partner proposed	The person felt joy when their partner proposed.
joy	3614	I felt JOY when I held my baby cousin for the first time.	I felt JOY when I held my baby cousin for the first time.	The person felt JOY when they held their baby cousin for the first time.
joy	3615	I was on a sunset drive in South Africa on a game reserve with the man I was in love with and his family. We were listening to oldies and singing and laughing and having the most amazing time together. It was the closest I've ever felt to being in heaven	I felt joy when I was on a sunset drive in South Africa on a game reserve with the man I was in love with and his family. We were listening to oldies and singing and laughing and having the most amazing time together. It was the closest I've ever felt to being in heaven	The person felt joy when they were on a sunset drive in South Africa on a game reserve with the man they were in love with and his family, listening to oldies, singing, laughing, and having the most amazing time together; it was the closest they had ever felt to being in heaven.
joy	3616	I felt joy when I was hired for my current job, because I had been unemployed and out of the hospital for months beforehand.	I felt joy when I was hired for my current job, because I had been unemployed and out of the hospital for months beforehand.	The person felt joy when they were hired for their current job, because they had been unemployed and out of the hospital for months beforehand.
joy	3617	I bought my first car because it made me feel independent.	I felt joy when I bought my first car because it made me feel independent.	The person felt joy when they bought their first car because it made them feel independent.
joy	3618	I got my job offer.	I felt joy when I got my job offer.	The person felt joy when they got their job offer.
joy	3619	my fiance told me he was flying home after a two week absence from one another	I felt joy when my fiance told me he was flying home after a two week absence from one another	The person felt joy when her fiancé told her he was flying home after a two-week absence from one another.
joy	3620	When I won an online competition because I won just over 3k.	I felt joy when I won an online competition because I won just over 3k.	The person felt joy when they won an online competition because they won just over 3k.
joy	3622	I finished moving into my current apartment with my roommate.	I felt joy when I finished moving into my current apartment with my roommate.	The person felt joy when they finished moving into their current apartment with their roommate.
joy	4783	I finished my dissertation and handed it in for submission and realised it was the final piece of work to compete my university degree	I felt joy when I finished my dissertation and handed it in for submission and realised it was the final piece of work to compete my university degree	The person felt joy when they finished their dissertation and handed it in for submission, realizing it was the final piece of work to complete their university degree.
joy	4784	I was a bridesmaid at my sisters wedding	I felt joy when I was a bridesmaid at my sisters wedding	The person felt joy when they were a bridesmaid at their sister's wedding.
joy	4785	Finding out I was pregnant after trying for 2 years	I felt joy when finding out I was pregnant after trying for 2 years	The person felt joy when finding out they were pregnant after trying for 2 years.
joy	4787	I got to adopt a puppy	I felt joy when I got to adopt a puppy	The person felt joy when they got to adopt a puppy
joy	4788	i felt jou when i passed my test because i studied really hard for it	I felt joy when i felt jou when i passed my test because i studied really hard for it	The person felt joy when they passed their test because they had studied really hard for it.
joy	4790	My son gave me a kiss and hug and said ‘aaaawww’	I felt joy when my son gave me a kiss and hug and said ‘aaaawww’	The person felt joy when their son gave them a kiss and hug and said ‘aaaawww’.
joy	4793	I felt JOY when the United States Women National Team (USWNT) won the world cup in 2019 defeating the Netherlands by two goals to nil. I was so happy that our team got to win a World Cup	I felt JOY when the United States Women National Team (USWNT) won the world cup in 2019 defeating the Netherlands by two goals to nil. I was so happy that our team got to win a World Cup	The person felt joy when the United States Women National Team (USWNT) won the World Cup in 2019, defeating the Netherlands by two goals to nil. They were so happy that their team got to win a World Cup.
joy	4794	I felt joy when I recently graduated from my university with my family after waiting a year due to the coronavirus pandemic	I felt joy when I recently graduated from my university with my family after waiting a year due to the coronavirus pandemic	The person felt joy when they recently graduated from their university with their family after waiting a year due to the coronavirus pandemic.
joy	4795	I gave birth to my 1st baby.	I felt joy when I gave birth to my 1st baby.	The person felt joy when she gave birth to her 1st baby.
joy	4796	I gave birth to my baby. it was like a dream come true	I felt joy when I gave birth to my baby. it was like a dream come true	The person felt joy when she gave birth to her baby; it was like a dream come true.
joy	4797	I started my new job. Its a great company that only the best technicians get selected for a position. I am quite joyful with a hint of pride that I am counted as one of the best.	I felt joy when I started my new job. Its a great company that only the best technicians get selected for a position. I am quite joyful with a hint of pride that I am counted as one of the best.	The person feels joy when they started their new job. It's a great company that only selects the best technicians for a position. They are quite joyful with a hint of pride that they are counted as one of the best.
joy	4798	Forest finally won a football match	I felt joy when forest finally won a football match	The person felt joy when Forest finally won a football match
joy	4800	I felt joy when I graduated from university after 4 years. Although it was online and I was not able to attend a convocation ceremony in real life due to the pandemic, I still felt very happy that I had accomplished this milestone in my life. I felt relief, and also pride and accomplishment. I felt joy because I realized that I was mentally stronger than I had thought, and I also felt joy because I was another step closer to achieving my dream job and starting the life I wanted to live.	I felt joy when I graduated from university after 4 years. Although it was online and I was not able to attend a convocation ceremony in real life due to the pandemic, I still felt very happy that I had accomplished this milestone in my life. I felt relief, and also pride and accomplishment. I felt joy because I realized that I was mentally stronger than I had thought, and I also felt joy because I was another step closer to achieving my dream job and starting the life I wanted to live.	The person feels joy when they graduated from university after 4 years. Although it was online and they were not able to attend a convocation ceremony in real life due to the pandemic, they still feel very happy that they had accomplished this milestone in their life. They feel relief, and also pride and accomplishment. They feel joy because they realize that they are mentally stronger than they had thought, and they also feel joy because they are another step closer to achieving their dream job and starting the life they want to live.
joy	4801	I found out that my partner had safely arrived in the UK after being long distance for many months.	I felt joy when I found out that my partner had safely arrived in the UK after being long distance for many months.	The person felt joy when they found out that their partner had safely arrived in the UK after being long distance for many months.
joy	4802	I felt joy when my football team won our cup match	I felt joy when my football team won our cup match	The person felt joy when their football team won their cup match
joy	4722	I gave birth to my first child	I felt joy when I gave birth to my first child	The person felt joy when she gave birth to her first child
joy	4724	I felt joy when I got married to my best friend	I felt joy when I got married to my best friend	The person felt joy when they got married to their best friend.
joy	4725	Moving into my own home with my son after experiencing lots of very difficult things in the preceeding years including baby loss, domestic abuse and homelessness.	I felt joy when moving into my own home with my son after experiencing lots of very difficult things in the preceeding years including baby loss, domestic abuse and homelessness.	The person felt joy when moving into their own home with their son after experiencing lots of very difficult things in the preceding years, including baby loss, domestic abuse, and homelessness.
joy	4727	when I got the awesome job I applied for.	I felt joy when I got the awesome job I applied for.	The person felt joy when they got the awesome job they applied for.
joy	4728	I felt joy when I got my new car because I had only had cheap run-around cars before it and it was my first experience of a nice car of my own.	I felt joy when I got my new car because I had only had cheap run-around cars before it and it was my first experience of a nice car of my own.	The person felt joy when they got their new car because they had only had cheap run-around cars before it and it was their first experience of a nice car of their own.
