emotion	text_id	generated_text	first_person_text	third_person_text
relief	3945	when it was announced that covid restrictions would be lifted within 6 weeks	I felt relief when it was announced that covid restrictions would be lifted within 6 weeks	The person felt relief when it was announced that covid restrictions would be lifted within 6 weeks
relief	3946	i found my missing pet	I felt relief when i found my missing pet	The person felt relief when they found their missing pet
relief	3947	When I got accepted for my current job because I needed a new job.	I felt relief when I got accepted for my current job because I needed a new job.	The person felt relief when they got accepted for their current job because they needed a new one.
relief	3948	I felt relief when my COVID test came back negative	I felt relief when my COVID test came back negative	The person felt relief when their COVID test came back negative
relief	3949	I came out and received (mostly) positive feedback	I felt relief when I came out and received (mostly) positive feedback	The person felt relief when they came out and received (mostly) positive feedback
relief	3950	When I got hired at walmart	I felt relief when I got hired at walmart	The person felt relief when they got hired at Walmart.
relief	3951	my husband and I bought groceries, and we had fully stocked freezer, fridge and pantry.	I felt relief when my husband and I bought groceries, and we had fully stocked freezer, fridge and pantry.	The person felt relief when her husband and she bought groceries, and they had a fully stocked freezer, fridge, and pantry.
relief	3952	When I found out my eye surgery was successful.	I felt relief when I found out my eye surgery was successful.	The person felt relief when they found out their eye surgery was successful.
relief	3953	When i told my boss i was leaving because the job was so stressful and i was overworked and underpaid	I felt relief when i told my boss i was leaving because the job was so stressful and i was overworked and underpaid	The person felt relief when they told their boss they were leaving because the job was so stressful and they were overworked and underpaid.
relief	3954	I felt relief when I thought I had failed second semester of college, but I ended up passing all of my classes.	I felt relief when I thought I had failed second semester of college, but I ended up passing all of my classes.	The person felt relief when they thought they had failed second semester of college, but they ended up passing all of their classes.
relief	3955	we got power back after a power outage for over a week.	I felt relief when we got power back after a power outage for over a week.	The person felt relief when they got power back after a power outage for over a week.
relief	3956	I felt relief when I saw I had more money than I thought I did in my savings. This has happened a few times, but in this case, it meant I could pay all my bills and have about a week without worrying about my finances, which is very rare for me.	I felt relief when I saw I had more money than I thought I did in my savings. This has happened a few times, but in this case, it meant I could pay all my bills and have about a week without worrying about my finances, which is very rare for me.	The person felt relief when they saw they had more money than they thought they did in their savings. This had happened a few times, but in this case, it meant they could pay all their bills and have about a week without worrying about their finances, which was very rare for them.
relief	3957	I finish a shift of work as an essential worker during the COVID-19 pandemic.	I felt relief when I finish a shift of work as an essential worker during the COVID-19 pandemic.	The person felt relief when they finished a shift of work as an essential worker during the COVID-19 pandemic.
relief	3958	I felt relief when I found out my boyfriend wanted to stay together despite moving to a different city.	I felt relief when I found out my boyfriend wanted to stay together despite moving to a different city.	The person felt relief when they found out their boyfriend wanted to stay together despite moving to a different city.
relief	3959	I thought I was going to do badly on my exams but I ended up doing well	I felt relief when I thought I was going to do badly on my exams but I ended up doing well	The person felt relief when they thought they were going to do badly on their exams but ended up doing well.
relief	3960	I felt relief the day that I moved in with my partner because I had been dreading it, and once it happened I realized I was worrying about nothing.	I felt relief the day that I moved in with my partner because I had been dreading it, and once it happened I realized I was worrying about nothing.	The person felt relief the day they moved in with their partner because they had been dreading it, and once it happened they realized they were worrying about nothing.
relief	3961	I got a job I applied for	I felt relief when I got a job I applied for	The person felt relief when they got a job they had applied for.
relief	3964	I thought my boss was upset with me about a mistake I made at work but it turned out she was really understanding once I spoke with her.	I felt relief when I thought my boss was upset with me about a mistake I made at work but it turned out she was really understanding once I spoke with her.	The person felt relief when they thought their boss was upset with them about a mistake they made at work, but it turned out she was really understanding once they spoke with her.
relief	3965	my partner was given the all clear for cancer.	I felt relief when my partner was given the all clear for cancer.	The person felt relief when their partner was given the all clear for cancer.
relief	3966	I'm supposed to speak publicly but the event gets cancelled.	I felt relief when i'm supposed to speak publicly but the event gets cancelled.	The person feels relief when they are supposed to speak publicly but the event gets cancelled.
relief	3967	I saw I could go to school	I felt relief when I saw I could go to school	The person felt relief when they saw they could go to school.
relief	3968	My operation for placing a stent in my heart was over	I felt relief when my operation for placing a stent in my heart was over	The person felt relief when their operation for placing a stent in their heart was over.
relief	3969	I felt relief when I entered my car and saw that it has been broken into but that nothing was taken or damaged. Someone had gone through it over night. In the morning, I got into the car to go to work and saw they the contents of the glove compartment and centre console had been emptied all over the seat and floor. I searched through and was relieved to find nothing was missing or damaged.	I felt relief when I entered my car and saw that it has been broken into but that nothing was taken or damaged. Someone had gone through it over night. In the morning, I got into the car to go to work and saw they the contents of the glove compartment and centre console had been emptied all over the seat and floor. I searched through and was relieved to find nothing was missing or damaged.	The person felt relief when they entered their car and saw that it had been broken into, but nothing was taken or damaged. Someone had gone through it overnight. In the morning, they got into the car to go to work and saw that the contents of the glove compartment and centre console had been emptied all over the seat and floor. They searched through and were relieved to find nothing was missing or damaged.
relief	3970	I got my job	I felt relief when I got my job	The person felt relief when they got their job.
relief	3971	school ended because i had nothing to worry about	I felt relief when school ended because i had nothing to worry about	The person felt relief when school ended because they had nothing to worry about.
relief	3972	I found out  that i had already paid the landlord the rent due for the month as i was low on cash at the time	I felt relief when I found out  that i had already paid the landlord the rent due for the month as i was low on cash at the time	The person felt relief when they found out they had already paid the landlord the rent due for the month as they were low on cash at the time.
relief	3973	I felt relief when I was able to collect enough money for my business to make payroll. I was worried I did not have enough money in the business bank account to pay employees for the time period and wasn't sure what to do. At the last minute I had a few customers make payments on their accounts and was able to successfully pay my employees.	I felt relief when I was able to collect enough money for my business to make payroll. I was worried I did not have enough money in the business bank account to pay employees for the time period and wasn't sure what to do. At the last minute I had a few customers make payments on their accounts and was able to successfully pay my employees.	The person felt relief when they were able to collect enough money for their business to make payroll. They had been worried that they did not have enough money in the business bank account to pay employees for the time period and weren't sure what to do. At the last minute, a few customers made payments on their accounts and they were able to successfully pay their employees.
relief	3975	I felt relief when I got a job at my current position permanently.	I felt relief when I got a job at my current position permanently.	The person felt relief when they got a job at their current position permanently.
relief	41272	The local authority accepted my education report for my children's home education, meaning I don't need to worry about a surprise doorstep visit.	I felt relief when the local authority accepted my education report for my children's home education, meaning I don't need to worry about a surprise doorstep visit.	The person felt relief when the local authority accepted their education report for their children's home education, meaning they didn't need to worry about a surprise doorstep visit.
relief	41273	I found out I was accepted for a rental property	I felt relief when I found out I was accepted for a rental property	The person felt relief when they found out they were accepted for a rental property
relief	41276	I felt relief when I was told by the chiropractor he could get rid of the pain in my shoulder.	I felt relief when I was told by the chiropractor he could get rid of the pain in my shoulder.	The person felt relief when the chiropractor told them he could get rid of the pain in their shoulder.
relief	41277	I caught my pony that had escaped the field	I felt relief when I caught my pony that had escaped the field	The person felt relief when they caught their pony that had escaped the field
relief	41278	I felt relief when my boyfriend said I could move in when my flat flooded	I felt relief when my boyfriend said I could move in when my flat flooded	The person felt relief when her boyfriend said she could move in when her flat flooded.
relief	41279	I felt relief when, after helping a female friend of mine move out of a house with her abusive spouse, where they got into a physical altercation over something she tried to remove, it came to no legal trouble for me. I tried to stop them from fighting, but I was worried that when he contacted the police, he would implicate me in his getting injured. I did receive a call from the police to ask what happened, but he had not blamed me. Given his anger during the situation, and that I was helping his wife move out, I thought I'd get dragged in.	I felt relief when, after helping a female friend of mine move out of a house with her abusive spouse, where they got into a physical altercation over something she tried to remove, it came to no legal trouble for me. I tried to stop them from fighting, but I was worried that when he contacted the police, he would implicate me in his getting injured. I did receive a call from the police to ask what happened, but he had not blamed me. Given his anger during the situation, and that I was helping his wife move out, I thought I'd get dragged in.	The person felt relief when, after helping a female friend move out of a house with her abusive spouse, where they got into a physical altercation over something she tried to remove, it came to no legal trouble for them. They had tried to stop them from fighting, but were worried that when he contacted the police, he would implicate them in his getting injured. They did receive a call from the police to ask what happened, but he had not blamed them. Given his anger during the situation, and that they were helping his wife move out, they thought they'd get dragged in.
relief	41281	Got a promotion	I felt relief when got a promotion	The person felt relief when they got a promotion.
relief	41282	I felt relief when I was worried last week from a vaccination that gave me severe side effects and I received an antidote and finally started to get well again. I felt relieved because I was worried as I struggled to function and breathe for several days until I was provided with the dose to help me feel better.	I felt relief when I was worried last week from a vaccination that gave me severe side effects and I received an antidote and finally started to get well again. I felt relieved because I was worried as I struggled to function and breathe for several days until I was provided with the dose to help me feel better.	The person felt relief when they were worried last week from a vaccination that gave them severe side effects and they received an antidote and finally started to get well again. They felt relieved because they were worried as they struggled to function and breathe for several days until they were provided with the dose to help them feel better.
relief	41283	I found out my exam results from the end of my second year at university.	I felt relief when I found out my exam results from the end of my second year at university.	The person felt relief when they found out their exam results from the end of their second year at university.
relief	41284	at work, i made an extreme lapse in judgement which led me to fear being fired. however, i was amazed to learn that i was not going to be fired for this event. i have never felt the feeling of relief as strong as this.	I felt relief when at work, i made an extreme lapse in judgement which led me to fear being fired. however, i was amazed to learn that i was not going to be fired for this event. i have never felt the feeling of relief as strong as this.	The person felt relief when, at work, they made an extreme lapse in judgement, which led them to fear being fired. However, they were amazed to learn that they were not going to be fired for this event. They had never felt relief as strongly as this.
relief	41285	Catching an expensive train that I thought I wouldn't make.	I felt relief when catching an expensive train that I thought I wouldn't make.	The person felt relief when catching an expensive train that they thought they wouldn't make.
relief	41286	I felt relief when Geoff held me.	I felt relief when Geoff held me.	The person felt relief when Geoff held them.
relief	41287	I felt relief when I woke up this morning because another day had passed	I felt relief when I woke up this morning because another day had passed	The person felt relief when they woke up this morning because another day had passed.
relief	41288	Submitting all my a level photography work for the deadline when being miles behind at the beginning of covid	I felt relief when submitting all my a level photography work for the deadline when being miles behind at the beginning of covid	The person felt relief when submitting all their A-level photography work for the deadline, having been miles behind at the beginning of Covid.
