emotion	text_id	generated_text	first_person_text	third_person_text
sadness	2172	I was diagnosed with fibromyalgia	I felt sadness when I was diagnosed with fibromyalgia	The person felt sadness when they were diagnosed with fibromyalgia
sadness	2173	I failed my driving test that I really wanted to pass	I felt sadness when I failed my driving test that I really wanted to pass	The person felt sadness when they failed their driving test that they really wanted to pass.
sadness	2174	It was my last day on holiday and I had to return to work	I felt sadness when it was my last day on holiday and I had to return to work	The person felt sadness when it was their last day on holiday and they had to return to work.
sadness	2175	my husband died	I felt sadness when my husband died	The person felt sadness when her husband died
sadness	31091	I felt sadness when my heart was broken	I felt sadness when my heart was broken	The person felt sadness when their heart was broken
sadness	31092	I was really sad earlier today thinking about covid and thinking about how I don't feel that I can achieve my goals. I was filling out a skills assessment thing for uni and it just made me feel worthless and sad. I want to be able to go into acting as a career, but there's so many barriers that I don't feel that I can overcome, and covid has multiplied that ten fold.	I felt sadness when I was really sad earlier today thinking about covid and thinking about how I don't feel that I can achieve my goals. I was filling out a skills assessment thing for uni and it just made me feel worthless and sad. I want to be able to go into acting as a career, but there's so many barriers that I don't feel that I can overcome, and covid has multiplied that ten fold.	The person feels sadness when they were really sad earlier today, thinking about Covid and feeling that they cannot achieve their goals. They were filling out a skills assessment for uni, which made them feel worthless and sad. They want to pursue acting as a career, but there are so many barriers that they do not feel they can overcome, and Covid has multiplied that tenfold.
sadness	31093	an I learned an acquaintance was suffering from alcoholism	I felt sadness when an I learned an acquaintance was suffering from alcoholism	The person felt sadness when they learned an acquaintance was suffering from alcoholism.
sadness	31094	My daughter died	I felt sadness when my daughter died	The person felt sadness when their daughter died.
sadness	31095	i felt sadness when my friends went out to eat without me because i felt alone and like they didnt care about me	i felt sadness when my friends went out to eat without me because i felt alone and like they didnt care about me	The person felt sadness when their friends went out to eat without them because they felt alone and like they didn't care about them.
sadness	31096	when my grandmother passed away	I felt sadness when my grandmother passed away	The person felt sadness when their grandmother passed away
sadness	31097	When a patient was dying and I had become close to their family who were both at home and at their bedside. They passed away after I cared for them all day and I found out the following morning they had died a few hours I left my shift. I felt sad when I found out their family had only been gone 5 minutes when they eventually died.	I felt sadness when a patient was dying and I had become close to their family who were both at home and at their bedside. They passed away after I cared for them all day and I found out the following morning they had died a few hours I left my shift. I felt sad when I found out their family had only been gone 5 minutes when they eventually died.	The person felt sadness when a patient, to whom they had become close, was dying, and they had formed bonds with their family, both at home and at their bedside. The patient passed away after the person had cared for them all day, and they discovered the following morning that they had died just a few hours after they had left their shift. The person felt sad when they found out that the family had only been gone for five minutes when the patient eventually died.
sadness	31098	When my dog died	I felt sadness when my dog died	The person felt sadness when their dog died.
sadness	31099	I hit a bird while I was driving	I felt sadness when I hit a bird while I was driving	The person felt sadness when they hit a bird while driving.
sadness	31100	I had to move home from college	I felt sadness when I had to move home from college	The person felt sadness when they had to move home from college
sadness	31101	when my cat died a year ago because I loved him.	I felt sadness when my cat died a year ago because I loved him.	The person felt sadness when their cat died a year ago because they loved him.
sadness	31103	I found out my aunt has cancer	I felt sadness when I found out my aunt has cancer	The person felt sadness when they found out their aunt had cancer.
sadness	31104	My boyfriend left for Australia	I felt sadness when my boyfriend left for Australia	The person felt sadness when her boyfriend left for Australia.
sadness	31105	I felt SADNESS when my mother died	I felt SADNESS when my mother died	The person felt sadness when their mother died.
sadness	31106	I felt sadness when I had to go to a funeral of a family member, she had been ill for some time so was very sad once she did pass away.	I felt sadness when I had to go to a funeral of a family member, she had been ill for some time so was very sad once she did pass away.	The person felt sadness when they had to go to a funeral of a family member, who had been ill for some time and was very sad once she did pass away.
sadness	31107	Didn't sell my GameStop stock	I felt sadness when didn't sell my GameStop stock	The person felt sadness when they didn't sell their GameStop stock.
sadness	31108	I was fired from my job	I felt sadness when I was fired from my job	The person felt sadness when they were fired from their job
sadness	31109	I felt sadness the day my childhood pet died because the situation could have been avoided if I had acted sooner.	I felt sadness the day my childhood pet died because the situation could have been avoided if I had acted sooner.	The person felt sadness the day their childhood pet died because the situation could have been avoided if they had acted sooner.
sadness	31110	I felt sadness when my great-uncle passed away.	I felt sadness when my great-uncle passed away.	The person felt sadness when their great-uncle passed away.
sadness	31112	I felt sadness when my 15 and a half year old dog had to be put down in January 2020. wed had him since I was four and it was a huge loss for my whole family.	I felt sadness when my 15 and a half year old dog had to be put down in January 2020. wed had him since I was four and it was a huge loss for my whole family.	The person felt sadness when their 15 and a half year old dog had to be put down in January 2020. They had had him since they were four and it was a huge loss for their whole family.
sadness	31113	I had to play my Grandmother's favourite song for her right before she went unresponsive hours before she passed away.	I felt sadness when I had to play my Grandmother's favourite song for her right before she went unresponsive hours before she passed away.	The person felt sadness when they had to play their Grandmother's favourite song for her right before she went unresponsive hours before she passed away.
sadness	31114	I felt sadness when I graduated high school because I remember that I'm growing up and that means leaving people behind.	I felt sadness when I graduated high school because I remember that I'm growing up and that means leaving people behind.	The person felt sadness when they graduated high school because they remembered they were growing up and that meant leaving people behind.
sadness	31115	I found out my mum was terminally ill	I felt sadness when I found out my mum was terminally ill	The person felt sadness when they found out their mum was terminally ill
sadness	31116	my house burned down	I felt sadness when my house burned down	The person felt sadness when their house burned down
sadness	31117	I felt sad when I learned that I did not do well on my law school aptitude test (LSAT). I wanted to attend the same law school where I was completing my master's degree, which required a high LSAT score (around 165 or above). I developed health problems the year that negatively affected my reading comprehension, resulting in a low score. When I learned that a health condition I could not control harmed my LSAT score, I was extremely sad (not depressed, more very bummed out).	I felt sadness when I felt sad when I learned that I did not do well on my law school aptitude test (LSAT). I wanted to attend the same law school where I was completing my master's degree, which required a high LSAT score (around 165 or above). I developed health problems the year that negatively affected my reading comprehension, resulting in a low score. When I learned that a health condition I could not control harmed my LSAT score, I was extremely sad (not depressed, more very bummed out).	The person felt sadness when they learned that they did not do well on their law school aptitude test (LSAT). They had wanted to attend the same law school where they were completing their master's degree, which required a high LSAT score (around 165 or above). The person had developed health problems that year that negatively affected their reading comprehension, resulting in a low score. When they learned that a health condition beyond their control had harmed their LSAT score, they were extremely sad (not depressed, more very bummed out).
sadness	31118	my dad died	I felt sadness when my dad died	The person felt sadness when their dad died
sadness	31119	i received a phone call from a family member to inform me that my great aunt who was 100 years of age passed away.	I felt sadness when i received a phone call from a family member to inform me that my great aunt who was 100 years of age passed away.	The person felt sadness when they received a phone call from a family member informing them that their 100-year-old great aunt had passed away.
sadness	31004	The sudden death of my father	I felt sadness when the sudden death of my father	The person felt sadness when their father's sudden death occurred.
sadness	31005	when I have a dream about my high school crush who stopped talking to me. It always results in me waking up sad and I go look at their public facebook profile. It intermingles with feeling bad (guilt), but mostly sad because I know I'll never be able to talk to them again, and I lost a really good friend. In high school when she stopped talking to me I got really depressed (more than I was), and thinking about her usually brings back those feelings. Even the good memories are turning sour.	I felt sadness when I have a dream about my high school crush who stopped talking to me. It always results in me waking up sad and I go look at their public facebook profile. It intermingles with feeling bad (guilt), but mostly sad because I know I'll never be able to talk to them again, and I lost a really good friend. In high school when she stopped talking to me I got really depressed (more than I was), and thinking about her usually brings back those feelings. Even the good memories are turning sour.	The person feels sadness when they have a dream about their high school crush who stopped talking to them. It always results in them waking up sad and going to look at their public Facebook profile. It intermingles with feeling bad (guilt), but mostly sad because they know they'll never be able to talk to them again, and they lost a really good friend. In high school, when she stopped talking to them, they got really depressed (more than they were), and thinking about her usually brings back those feelings. Even the good memories are turning sour.
sadness	31006	I found out my mum had died. It was truly the worst moment of my life. I had comlete and utter disbelief and it shattered my life for a year. I cried until my face was red, I wandered the streets wanting to be killed. It was the worst sadness I had ever felt.	I felt sadness when I found out my mum had died. It was truly the worst moment of my life. I had comlete and utter disbelief and it shattered my life for a year. I cried until my face was red, I wandered the streets wanting to be killed. It was the worst sadness I had ever felt.	The person felt sadness when they found out their mum had died. It was truly the worst moment of their life. They had complete and utter disbelief and it shattered their life for a year. They cried until their face was red, wandered the streets wanting to be killed. It was the worst sadness they had ever felt.
sadness	31007	I broke up with my girlfriend.	I felt sadness when I broke up with my girlfriend.	The person felt sadness when they broke up with their girlfriend.
sadness	31008	my friend's mum died.	I felt sadness when my friend's mum died.	The person felt sadness when their friend's mum died.
sadness	31009	I felt SADNESS when my grandmother was suffering from dementia, forgot that her husband died, and wanted to die when she found out that he was gone again. She blamed me for lying to her and said I didn't love her.	I felt SADNESS when my grandmother was suffering from dementia, forgot that her husband died, and wanted to die when she found out that he was gone again. She blamed me for lying to her and said I didn't love her.	The person felt sadness when their grandmother, who was suffering from dementia, forgot that her husband had died and wanted to die when she found out he was gone again. She blamed the person for lying to her and said they didn't love her.
sadness	31011	I felt sadness when my cat went missing for multiple days. I spent half the week calling into drain pipes near my house, leaving out food, walking around calling her name...she set my ring doorbell sensor off at 3:40 am multiple nights later. i was beyond happy to go get her from the front porch!	I felt sadness when my cat went missing for multiple days. I spent half the week calling into drain pipes near my house, leaving out food, walking around calling her name...she set my ring doorbell sensor off at 3:40 am multiple nights later. i was beyond happy to go get her from the front porch!	The person felt sadness when their cat went missing for multiple days. They spent half the week calling into drain pipes near their house, leaving out food, walking around calling her name...she set their ring doorbell sensor off at 3:40 am multiple nights later. They were beyond happy to go get her from the front porch!
sadness	31012	I was recently let go from my job.	I felt sadness when I was recently let go from my job.	The person felt sadness when they were recently let go from their job.
sadness	31013	I realized how poor I was today	I felt sadness when I realized how poor I was today	The person felt sadness when they realized how poor they were today
sadness	31014	I felt sadness when my family left after helping me move to a new city.	I felt sadness when my family left after helping me move to a new city.	The person felt sadness when their family left after helping them move to a new city.
sadness	31015	I felt sadness when my boyfriend didn't text me back in a timely manner. He has moved to another city for college. We used to hang a lot before he left so when we couldn't see each other like how I wanted to it made me feel very sad. I want him to myself which I know is selfish now but then it made me sad and brokenhearted. I cried for a few days. I do have relationship anxiety so I think that was a big part of it. I'm okay now I haven't cried about it. We talked it through and I feel better about the situation.	I felt sadness when my boyfriend didn't text me back in a timely manner. He has moved to another city for college. We used to hang a lot before he left so when we couldn't see each other like how I wanted to it made me feel very sad. I want him to myself which I know is selfish now but then it made me sad and brokenhearted. I cried for a few days. I do have relationship anxiety so I think that was a big part of it. I'm okay now I haven't cried about it. We talked it through and I feel better about the situation.	The person feels sadness when their boyfriend didn't text them back in a timely manner. He has moved to another city for college. They used to hang out a lot before he left, so when they couldn't see each other as they wanted to, it made them feel very sad. They wanted him to themselves, which they know is selfish now, but then it made them sad and brokenhearted. They cried for a few days. They do have relationship anxiety, which they think was a big part of it. They're okay now and haven't cried about it. They talked it through and feel better about the situation.
sadness	31016	my dog bit a human whom I thought he trusted and I didn't know what to do	I felt sadness when my dog bit a human whom I thought he trusted and I didn't know what to do	The person felt sadness when their dog bit a human they thought it trusted and they didn't know what to do.
sadness	31017	When my 14 year old dog (we got her when she was 6 weeks old) had to be put to sleep on new year's eve when I was 21. She had been suffering mentally and physically for a while so my dad took her to the vet that day to see what could be done. Deep down I knew that she shouldn't continue to suffer but I told myself that she would come home again that day so when my dad came home without her I was heartbroken.	I felt sadness when my 14 year old dog (we got her when she was 6 weeks old) had to be put to sleep on new year's eve when I was 21. She had been suffering mentally and physically for a while so my dad took her to the vet that day to see what could be done. Deep down I knew that she shouldn't continue to suffer but I told myself that she would come home again that day so when my dad came home without her I was heartbroken.	The person felt sadness when their 14-year-old dog, whom they had gotten at six weeks old, had to be put to sleep on New Year's Eve when they were 21. The dog had been suffering mentally and physically for a while, so their dad took her to the vet that day to see what could be done. Deep down, they knew she shouldn't continue to suffer, but they told themselves that she would come home again that day, so when their dad came home without her, they were heartbroken.
sadness	31020	When my pet dog passed away.	I felt sadness when my pet dog passed away.	The person felt sadness when their pet dog passed away.
sadness	31021	I was in a personal relationship	I felt sadness when I was in a personal relationship	The person felt sadness when they were in a personal relationship.
sadness	31023	my grandma passed away.	I felt sadness when my grandma passed away.	The person felt sadness when their grandma passed away.
sadness	31024	my cat died	I felt sadness when my cat died	The person felt sadness when their cat died
sadness	31025	I felt sadness when I was flying home march start of Covid because my dad died.	I felt sadness when I was flying home march start of Covid because my dad died.	The person felt sadness when they were flying home at the start of Covid because their dad had died.
sadness	31027	My grandma died	I felt sadness when my grandma died	The person felt sadness when their grandma died.
sadness	31028	of grief	I felt sadness when of grief	The person felt sadness due to grief.
sadness	31029	my pet fish died, and I wasn't there. The person feeding him for me told me.	I felt sadness when my pet fish died, and I wasn't there. The person feeding him for me told me.	The person felt sadness when their pet fish died, and they weren't there; the person feeding him for them told them.
sadness	31030	When I couldn’t graduate with my high school classmates	I felt sadness when I couldn’t graduate with my high school classmates	The person felt sadness when they couldn’t graduate with their high school classmates.
sadness	31031	my cousin died	I felt sadness when my cousin died	The person felt sadness when their cousin died
sadness	31032	My ex died in a car accident	I felt sadness when my ex died in a car accident	The person felt sadness when their ex died in a car accident.
sadness	31033	I felt sadness when my sister was too busy to spend an hour with me last week.	I felt sadness when my sister was too busy to spend an hour with me last week.	The person felt sadness when their sister was too busy to spend an hour with them last week.
sadness	31034	I was notified of my mother's death.	I felt sadness when I was notified of my mother's death.	The person felt sadness when they were notified of their mother's death.
sadness	31036	My grandma was suddenly in the hospital and not anticipated to live much longer.	I felt sadness when my grandma was suddenly in the hospital and not anticipated to live much longer.	The person felt sadness when their grandma was suddenly in the hospital and not anticipated to live much longer.
sadness	31037	My dog died very suddenly.	I felt sadness when my dog died very suddenly.	The person felt sadness when their dog died very suddenly.
sadness	31038	My mum died	I felt sadness when my mum died	The person felt sadness when their mum died.
sadness	31039	I felt sadness when I couldn't go to a small friends get together because my road flooded and the next day I found out that my best friend and my boyfriend made out for hours and were all over each other the entire night and no one stopped them or mentioned me or told me everyone just watched it happen	I felt sadness when I couldn't go to a small friends get together because my road flooded and the next day I found out that my best friend and my boyfriend made out for hours and were all over each other the entire night and no one stopped them or mentioned me or told me everyone just watched it happen	The person felt sadness when they couldn't attend a small friends' get-together because their road flooded, and the next day they discovered that their best friend and boyfriend had made out for hours, being all over each other the entire night, without anyone stopping them or mentioning them, and everyone just watched it happen.
sadness	31040	I felt sadness when my dog died	I felt sadness when my dog died	The person felt sadness when their dog died
sadness	31041	When a loved one died	I felt sadness when a loved one died	The person felt sadness when a loved one died.
sadness	31042	I felt sadness when my grandmother died. She was bedridden for about a week, then passed while I sat with my family outside her bedroom. It was not unexpected, but was very sad.	I felt sadness when my grandmother died. She was bedridden for about a week, then passed while I sat with my family outside her bedroom. It was not unexpected, but was very sad.	The person felt sadness when their grandmother died. She had been bedridden for about a week, then passed away while they sat with their family outside her bedroom. It was not unexpected, but was very sad.
sadness	31045	When I was made redundant from my primary career	I felt sadness when I was made redundant from my primary career	The person felt sadness when they were made redundant from their primary career.
sadness	31046	My girlfriend left	I felt sadness when my girlfriend left	The person felt sadness when his girlfriend left.
sadness	31047	when my grandma was diagnosed with cancer	I felt sadness when my grandma was diagnosed with cancer	The person felt sadness when their grandma was diagnosed with cancer
sadness	31048	all my friends were going out for my mate's birthday but I had no money to join them	I felt sadness when all my friends were going out for my mate's birthday but I had no money to join them	The person felt sadness when all their friends were going out for their mate's birthday but they had no money to join them.
sadness	31049	I watched pretty much any episode of This Is Us	I felt sadness when I watched pretty much any episode of This Is Us	The person felt sadness when they watched pretty much any episode of This Is Us
sadness	31050	I felt sadness when I was worried that my girlfriend was going to break up with me.	I felt sadness when I was worried that my girlfriend was going to break up with me.	The person felt sadness when they were worried that their girlfriend was going to break up with them.
sadness	31051	I realized the U.S is in the same place now as it was at the beginning of the COVID-19 pandemic, if not in a worse place.	I felt sadness when I realized the U.S is in the same place now as it was at the beginning of the COVID-19 pandemic, if not in a worse place.	The person feels sadness when they realize the U.S is in the same place now as it was at the beginning of the COVID-19 pandemic, if not in a worse place.
sadness	31052	I felt sadness when my grandma died because we had been very close when I was growing up and I wasn't there when it happened. I didn't get to say goodbye to her.	I felt sadness when my grandma died because we had been very close when I was growing up and I wasn't there when it happened. I didn't get to say goodbye to her.	The person felt sadness when their grandma died because they had been very close when they were growing up and they weren't there when it happened, and they didn't get to say goodbye to her.
sadness	31053	When my dog died.	I felt sadness when my dog died.	The person felt sadness when their dog died.
sadness	31054	my dad passed away	I felt sadness when my dad passed away	The person felt sadness when their dad passed away
sadness	31055	i felt sadness when i was left out of a football team to represent my department at work after weeks of preparation for it	i felt sadness when i was left out of a football team to represent my department at work after weeks of preparation for it	The person felt sadness when they were left out of a football team to represent their department at work after weeks of preparation for it.
sadness	31056	My boyfriend is moving away	I felt sadness when my boyfriend is moving away	The person felt sadness when her boyfriend was moving away.
sadness	31057	My grandmother died	I felt sadness when my grandmother died	The person felt sadness when their grandmother died.
sadness	31058	I learned that my ex boss had passed away.We had our differences; but overall I respected his tremendous work ethic and friendly personality.	I felt sadness when I learned that my ex boss had passed away.We had our differences; but overall I respected his tremendous work ethic and friendly personality.	The person felt sadness when they learned that their ex-boss had passed away. They had had their differences, but overall they respected his tremendous work ethic and friendly personality.
sadness	31059	my sister called to let me know my dad passed away. My sister and brother had travelled to the US because he had a massive heart attack and was on life support. They went to let him go. I have a critically ill husband and couldn’t travel. So I had to stay home and sit by the phone waiting for the call to let me know he was gone.	I felt sadness when my sister called to let me know my dad passed away. My sister and brother had travelled to the US because he had a massive heart attack and was on life support. They went to let him go. I have a critically ill husband and couldn’t travel. So I had to stay home and sit by the phone waiting for the call to let me know he was gone.	The person felt sadness when their sister called to let them know their dad had passed away. Their sister and brother had travelled to the US because he had a massive heart attack and was on life support. They went to let him go. The person had a critically ill husband and couldn’t travel, so they had to stay home and sit by the phone, waiting for the call to let them know he was gone.
sadness	31060	in the uk we were put into a lockdown over Christmas where I thought I would be able to see my family who I hadnt seen in a while and celebrate my 21st birthday	I felt sadness when in the uk we were put into a lockdown over Christmas where I thought I would be able to see my family who I hadnt seen in a while and celebrate my 21st birthday	The person felt sadness when, in the UK, they were put into a lockdown over Christmas, where they had thought they would be able to see their family, whom they hadn't seen in a while, and celebrate their 21st birthday.
sadness	31061	Visiting my grandpa in the hospital when he first got sick.	I felt sadness when visiting my grandpa in the hospital when he first got sick.	The person felt sadness when visiting their grandpa in the hospital when he first got sick.
sadness	31062	IVF failed	I felt sadness when IVF failed	The person felt sadness when IVF failed.
sadness	31063	when I was told my dog was really ill	I felt sadness when I was told my dog was really ill	The person felt sadness when they were told their dog was really ill
sadness	31064	I felt sadness when I was diagnosed with Ehlers Danlos	I felt sadness when I was diagnosed with Ehlers Danlos	The person felt sadness when they were diagnosed with Ehlers Danlos.
sadness	31065	My friend died of a an heart attack	I felt sadness when my friend died of a an heart attack	The person felt sadness when their friend died of a heart attack.
sadness	31066	I sang to my dog when he was being put to sleep.	I felt sadness when I sang to my dog when he was being put to sleep.	The person felt sadness when they sang to their dog when it was being put to sleep.
sadness	31067	I felt sadness when I visited my great grandmother in the hospital and knew this would be the last time I saw her alive due to her old age and current condition. Death has always been extremely saddening to me, and this was my first time experiencing it with a close family member.	I felt sadness when I visited my great grandmother in the hospital and knew this would be the last time I saw her alive due to her old age and current condition. Death has always been extremely saddening to me, and this was my first time experiencing it with a close family member.	The person felt sadness when they visited their great grandmother in the hospital and knew this would be the last time they saw her alive due to her old age and current condition. Death has always been extremely saddening to them, and this was their first time experiencing it with a close family member.
sadness	31069	I feel sadness whenever my parents and I get into a fight and they threaten to kick me out of the house and take away my car that I payed for myself. they gave my brother a free car, they give him anything he asks for, they still buy him clothes and don't make him get a job but I'm somehow always the bad guy in my family.	I felt sadness when I feel sadness whenever my parents and I get into a fight and they threaten to kick me out of the house and take away my car that I payed for myself. they gave my brother a free car, they give him anything he asks for, they still buy him clothes and don't make him get a job but I'm somehow always the bad guy in my family.	The person feels sadness when they get into fights with their parents, who threaten to kick them out of the house and take away their car, which they paid for themselves. They feel resentful that their parents gave their brother a free car, buy him clothes, and don't require him to get a job, while they are always seen as the bad guy in their family.
sadness	31070	When my grandson died	I felt sadness when my grandson died	The person felt sadness when their grandson died.
sadness	31071	I felt sadness when my partner and I had to move away from home, back a place we weren't overly fond of.	I felt sadness when my partner and I had to move away from home, back a place we weren't overly fond of.	The person felt sadness when their partner and they had to move away from home, back to a place they weren't overly fond of.
sadness	31073	Didn't get job I wanted	I felt sadness when didn't get job I wanted	The person felt sadness when they didn't get the job they wanted.
sadness	31074	I felt SADNESS when my older sister stole a lot of money from me.	I felt SADNESS when my older sister stole a lot of money from me.	The person felt sadness when their older sister stole a lot of money from them.
sadness	31075	I felt sadness when my grandmother passed away	I felt sadness when my grandmother passed away	The person felt sadness when their grandmother passed away
sadness	31076	my girlfriend broke my trust at a time when I very much trusted her.	I felt sadness when my girlfriend broke my trust at a time when I very much trusted her.	The person felt sadness when his girlfriend broke his trust at a time when he very much trusted her.
sadness	31077	my friend broke my heart	I felt sadness when my friend broke my heart	The person felt sadness when their friend broke their heart
sadness	31078	I felt SADNESS when my best friend moved away for her erasmus year in college.	I felt SADNESS when my best friend moved away for her erasmus year in college.	The person felt sadness when their best friend moved away for her Erasmus year in college.
sadness	31079	my grandpa died. He'd been ill for a number of months.	I felt sadness when my grandpa died. He'd been ill for a number of months.	The person felt sadness when their grandpa died, who had been ill for a number of months.
sadness	31080	i had to leave my job	I felt sadness when i had to leave my job	The person felt sadness when they had to leave their job.
sadness	31081	I read my little sisters good bye letter to me.	I felt sadness when I read my little sisters good bye letter to me.	The person felt sadness when they read their little sister's goodbye letter to them.
sadness	31082	i felt sadness when my dog died because i was with him for 10 years and we were always very close until he fell ill and had to be put down	i felt sadness when my dog died because i was with him for 10 years and we were always very close until he fell ill and had to be put down	The person felt sadness when their dog died because they had been with him for 10 years and they were always very close until he fell ill and had to be put down.
sadness	31083	i felt sadness when the concert I was supposed to go to got cancelled	i felt sadness when the concert I was supposed to go to got cancelled	The person felt sadness when the concert they were supposed to go to got cancelled.
sadness	31085	I discovered on Instagram that I was being cheated on	I felt sadness when I discovered on Instagram that I was being cheated on	The person felt sadness when they discovered on Instagram that they were being cheated on
sadness	31086	I felt sadness when my boyfriend left for college	I felt sadness when my boyfriend left for college	The person felt sadness when her boyfriend left for college
sadness	31087	my husband became seriously ill very suddenly and almost died 3 times in 5 months. we spent months in the hospital whilst they tried to discover what was wrong and how to help him.	I felt sadness when my husband became seriously ill very suddenly and almost died 3 times in 5 months. we spent months in the hospital whilst they tried to discover what was wrong and how to help him.	The person felt sadness when her husband became seriously ill very suddenly and almost died three times in five months. They spent months in the hospital while the medical team tried to discover what was wrong and how to help him.
sadness	31088	People abuse my race	I felt sadness when people abuse my race	The person feels sadness when people abuse their race.
sadness	31089	I felt SADNESS because my mother died.	I felt SADNESS because my mother died.	The person felt sadness because their mother had died.
sadness	31090	I felt sadness when my great grandmother past away.	I felt sadness when my great grandmother past away.	The person felt sadness when their great-grandmother passed away.
sadness	41430	I felt sadness when I found out that my friend had been killed in Afghanistan. He was in the army and had been driving a warrior truck when he drove over an IED. We found out early on a Sunday morning, I was pregnant at the time with my first child already going through a huge amount of emotions to find out this. My friends and I went to his mums house and just sat there for hours upset and lost and not knowing what to do or what to say. To lose such a close friend in such a horrible sad way was really difficult to deal with.	I felt sadness when I found out that my friend had been killed in Afghanistan. He was in the army and had been driving a warrior truck when he drove over an IED. We found out early on a Sunday morning, I was pregnant at the time with my first child already going through a huge amount of emotions to find out this. My friends and I went to his mums house and just sat there for hours upset and lost and not knowing what to do or what to say. To lose such a close friend in such a horrible sad way was really difficult to deal with.	The person felt sadness when they found out that their friend had been killed in Afghanistan. He was in the army and had been driving a warrior truck when he drove over an IED. They found out early on a Sunday morning, and at the time, they were pregnant with their first child, already going through a huge amount of emotions. Their friends and they went to his mum's house and just sat there for hours, upset and lost, not knowing what to do or what to say. Losing such a close friend in such a horrible, sad way was really difficult to deal with.
sadness	41431	my mom has struggled with bipolar and attempted suicide three weeks ago. been slowly recovering from that trauma. felt sad the past few weeks	I felt sadness when my mom has struggled with bipolar and attempted suicide three weeks ago. been slowly recovering from that trauma. felt sad the past few weeks	The person feels sadness when their mom struggled with bipolar and attempted suicide three weeks ago and has been slowly recovering from that trauma, feeling sad over the past few weeks.
sadness	41433	I felt sadness when my sister passed away.	I felt sadness when my sister passed away.	The person felt sadness when their sister passed away.
sadness	41434	I left my old job as I had built such good friendships with my coworkers.	I felt sadness when I left my old job as I had built such good friendships with my coworkers.	The person felt sadness when they left their old job as they had built such good friendships with their coworkers.
sadness	41436	I lost my first baby	I felt sadness when I lost my first baby	The person felt sadness when they lost their first baby
sadness	41437	I felt sadness when my cat sustained significant injuries after being hit by a car	I felt sadness when my cat sustained significant injuries after being hit by a car	The person felt sadness when their cat sustained significant injuries after being hit by a car
sadness	41438	I couldn’t be around someone I wanted to be	I felt sadness when I couldn’t be around someone I wanted to be	The person felt sadness when they couldn’t be around someone they wanted to be.
sadness	41439	I felt sadness at the death of my dad	I felt sadness at the death of my dad	The person felt sadness at the death of their dad.
sadness	41440	I lost my grandma. It wasn't a sweet experience at all. I cried bitterly for days.	I felt sadness when I lost my grandma. It wasn't a sweet experience at all. I cried bitterly for days.	The person felt sadness when they lost their grandma. It wasn't a sweet experience at all. They cried bitterly for days.
sadness	41441	I felt sadness when I bumped my car into a lamppost	I felt sadness when I bumped my car into a lamppost	The person felt sadness when they bumped their car into a lamppost.
sadness	41442	I felt sadness when I couldn’t buy the house we wanted because we didn’t have enough funds at the time	I felt sadness when I couldn’t buy the house we wanted because we didn’t have enough funds at the time	The person felt sadness when they couldn’t buy the house they wanted because they didn’t have enough funds at the time
sadness	41443	i felt sadness when i was refused a job offer because i really wanted that job.	i felt sadness when i was refused a job offer because i really wanted that job.	The person felt sadness when they were refused a job offer because they really wanted that job.
sadness	41444	Losing my grandad	I felt sadness when losing my grandad	The person felt sadness when they lost their grandad.
