emotion	text_id	generated_text	first_person_text	third_person_text
surprise	31281	my girlfriend brought home a kitten after going for a walk	I felt surprise when my girlfriend brought home a kitten after going for a walk	The person felt surprise when his girlfriend brought home a kitten after going for a walk.
surprise	31282	I felt surprise when I found out that my cousin was having a baby.	I felt surprise when I found out that my cousin was having a baby.	The person felt surprise when they found out that their cousin was having a baby.
surprise	31283	I found out I won a contest for $100!	I felt surprise when I found out I won a contest for $100!	The person felt surprise when they found out they won a contest for $100!
surprise	31284	It was my birthday my boyfriend told me he was taking me away for 3 nights I had no idea where I was going, day before we left he surprised me with a trip to Barcelona, he had it all planned out	I felt surprise when it was my birthday my boyfriend told me he was taking me away for 3 nights I had no idea where I was going, day before we left he surprised me with a trip to Barcelona, he had it all planned out	The person felt surprise when it was their birthday and their boyfriend told them he was taking them away for 3 nights; they had no idea where they were going, and the day before they left, their boyfriend surprised them with a trip to Barcelona, having planned it all out.
surprise	31285	I felt surprised when my students planned a surprise birthday party for me. I was a TA for a study abroad trip to Tanzania and I was responsible for the 18 students. On my birthday, the students informed me that they found someone who could drive us to an area where there was no light pollution so we could star gaze (something I do often). I was surprised because they remembered my birthday, planned it, and realized that I like to star gaze (it's not something I talk about, just do).	I felt surprised when my students planned a surprise birthday party for me. I was a TA for a study abroad trip to Tanzania and I was responsible for the 18 students. On my birthday, the students informed me that they found someone who could drive us to an area where there was no light pollution so we could star gaze (something I do often). I was surprised because they remembered my birthday, planned it, and realized that I like to star gaze (it's not something I talk about, just do).	The person felt surprised when their students planned a surprise birthday party for them. They were a TA for a study abroad trip to Tanzania, responsible for 18 students. On their birthday, the students informed them that they had found someone who could drive them to an area with no light pollution so they could star gaze, something they often did. They were surprised because the students had remembered their birthday, planned it, and realized that they liked to star gaze, which was not something they talked about, just did.
surprise	31286	My girlfriend took me on holiday but didn't tell me where to.	I felt surprise when my girlfriend took me on holiday but didn't tell me where to.	The person felt surprise when their girlfriend took them on holiday without telling them where to.
surprise	31287	I felt surprise when my mom told me we would be adopting a dog after years of insisting she didn’t want one.	I felt surprise when my mom told me we would be adopting a dog after years of insisting she didn’t want one.	The person felt surprise when their mom told them they would be adopting a dog after years of insisting she didn’t want one.
surprise	31288	I found a mouse in the basement	I felt surprise when I found a mouse in the basement	The person felt surprise when they found a mouse in the basement.
surprise	31289	I felt surprise when I was nominated to attend a class over summer at Berkley.	I felt surprise when I was nominated to attend a class over summer at Berkley.	The person felt surprise when they were nominated to attend a class over summer at Berkeley.
surprise	31290	I found out a schoolmate of mine was getting married.	I felt surprise when I found out a schoolmate of mine was getting married.	The person felt surprise when they found out a schoolmate of theirs was getting married.
surprise	31291	when I found out my friend liked me romantically.	I felt surprise when I found out my friend liked me romantically.	The person felt surprise when they found out their friend liked them romantically.
surprise	31292	I felt SURPRISE when I went to a restaurant for dinner with a friend. On the evening we went to the restaurant they were running a random competition for diners to win a free meal. We heard an announcement being made and a waitress then appeared at our table and told us that our meal would be free. I felt joy and surprise when this happened because it was so unexpected.	I felt SURPRISE when I went to a restaurant for dinner with a friend. On the evening we went to the restaurant they were running a random competition for diners to win a free meal. We heard an announcement being made and a waitress then appeared at our table and told us that our meal would be free. I felt joy and surprise when this happened because it was so unexpected.	The person felt surprise when they went to a restaurant for dinner with a friend. On the evening they went to the restaurant, it was running a random competition for diners to win a free meal. An announcement was made and a waitress then appeared at their table, telling them that their meal would be free. The person felt joy and surprise when this happened because it was so unexpected.
surprise	31293	my sister told me she was pregnant	I felt surprise when my sister told me she was pregnant	The person felt surprise when their sister told them she was pregnant.
surprise	31294	I felt surprise when I received a cheque from the bank as I had put in a claim for PPI, this resulted in a refund of several thousand pounds based on the products I had previously taken PPI insurance on.	I felt surprise when I received a cheque from the bank as I had put in a claim for PPI, this resulted in a refund of several thousand pounds based on the products I had previously taken PPI insurance on.	The person felt surprise when they received a cheque from the bank as they had put in a claim for PPI, which resulted in a refund of several thousand pounds based on the products they had previously taken PPI insurance on.
surprise	31296	I found out I was pregnant.	I felt surprise when I found out I was pregnant.	The person felt surprise when they found out they were pregnant.
surprise	31297	I felt surprise when I met my current boyfriend, because he wasn't my type and not the sort of person I would date. But we got along fantastically	I felt surprise when I met my current boyfriend, because he wasn't my type and not the sort of person I would date. But we got along fantastically	The person felt surprise when they met their current boyfriend, because he wasn't their type and not the sort of person they would date. But they got along fantastically.
surprise	31298	Friends I'm not close with remembered my birthday	I felt surprise when friends I'm not close with remembered my birthday	The person felt surprise when friends they're not close with remembered their birthday.
surprise	31299	i got offfered a higher role at work as a supervisor as i dont feel like i am able rto manage ans supervise others	I felt surprise when i got offfered a higher role at work as a supervisor as i dont feel like i am able rto manage ans supervise others	The person feels surprised having been offered a higher role at work as a supervisor, as they don't feel able to manage and supervise others.
surprise	31301	A birthday was thrown without me knowing about it and i was extremely surprised as i had no idea at all	I felt surprise when a birthday was thrown without me knowing about it and i was extremely surprised as i had no idea at all	The person felt surprise when a birthday party was thrown without their knowledge and was extremely surprised since they had no idea at all.
surprise	31180	I felt surprise when my sister sent me a message detailing how our aunt had stated that she disliked a tapestry my sister had made for her because of a very small, inconsequential detail on the piece.	I felt surprise when my sister sent me a message detailing how our aunt had stated that she disliked a tapestry my sister had made for her because of a very small, inconsequential detail on the piece.	The person felt surprise when their sister sent them a message detailing how their aunt had stated that she disliked a tapestry their sister had made for her because of a very small, inconsequential detail on the piece.
surprise	31181	When I gave birth to my baby girl last December, and we thought she was another baby boy.	I felt surprise when I gave birth to my baby girl last December, and we thought she was another baby boy.	The person felt surprise when they gave birth to their baby girl last December, and they thought she was another baby boy.
surprise	31182	I got a high grade in a test which I thought I would have failed as I hadn't revised	I felt surprise when I got a high grade in a test which I thought I would have failed as I hadn't revised	The person felt surprise when they got a high grade in a test they thought they would have failed, as they hadn't revised.
surprise	31183	I found out my old friend was pregnant	I felt surprise when I found out my old friend was pregnant	The person felt surprise when they found out their old friend was pregnant
surprise	31184	when I woke up and my boyfriend had ordered us breakfast	I felt surprise when I woke up and my boyfriend had ordered us breakfast	The person felt surprise when they woke up and their boyfriend had ordered them breakfast.
surprise	31185	when I was given a promotion at work.	I felt surprise when I was given a promotion at work.	The person felt surprise when they were given a promotion at work.
surprise	31186	My boyfriend proposed to me.	I felt surprise when my boyfriend proposed to me.	The person felt surprise when her boyfriend proposed to her.
surprise	31187	I had a motorbike for Christmas when I was a child	I felt surprise when I had a motorbike for Christmas when I was a child	The person felt surprise when they had a motorbike for Christmas as a child
surprise	31188	my friend told me she was pregnant	I felt surprise when my friend told me she was pregnant	The person felt surprise when their friend told them she was pregnant.
surprise	31189	I felt Surprise when I was given a very nice gift from someone special	I felt Surprise when I was given a very nice gift from someone special	The person felt surprise when they were given a very nice gift from someone special.
surprise	31191	I was proposed to	I felt surprise when I was proposed to	The person felt surprise when they were proposed to.
surprise	31192	My dad offered to help me when buying a house	I felt surprise when my dad offered to help me when buying a house	The person felt surprise when their dad offered to help them when buying a house.
surprise	31193	I felt SURPRISE when my partner told me he had planned a secret holiday for my birthday	I felt SURPRISE when my partner told me he had planned a secret holiday for my birthday	The person felt surprise when their partner told them they had planned a secret holiday for their birthday.
surprise	31194	Wales beat Belgium in the Euro 2016 quarter finals	I felt surprise when wales beat Belgium in the Euro 2016 quarter finals	The person felt surprise when Wales beat Belgium in the Euro 2016 quarter finals.
surprise	31195	I felt surprised when I learned I had gotten lice from a monkey on a cruise. I don't know if whoevers reading this has ever been on a cruise but at certain ports there are these tiny monkeys and the workers will place them on your shoulder when you aren't looking and try to charge you for pictures and my moms always told me no monkeys because of lice but I didn't believe her until it happened to me.	I felt surprised when I learned I had gotten lice from a monkey on a cruise. I don't know if whoevers reading this has ever been on a cruise but at certain ports there are these tiny monkeys and the workers will place them on your shoulder when you aren't looking and try to charge you for pictures and my moms always told me no monkeys because of lice but I didn't believe her until it happened to me.	"The person is thinking about a surprising experience. They felt surprised when they learned they had gotten lice from a monkey on a cruise. They wonder if whoever is reading this has ever been on a cruise, where at certain ports, there are tiny monkeys. The workers will place them on your shoulder when you aren't looking and try to charge you for pictures. The person's mom had always told them ""no monkeys"" because of lice, but they didn't believe her until it happened to them."
surprise	31196	the flight was quicker than i expected	I felt surprise when the flight was quicker than i expected	The person felt surprise when the flight was quicker than expected.
surprise	31197	My boss gave me a bonus at work	I felt surprise when my boss gave me a bonus at work	The person felt surprise when their boss gave them a bonus at work.
surprise	31198	when my sister visited me without telling me	I felt surprise when my sister visited me without telling me	The person felt surprise when their sister visited them without telling them.
surprise	31199	I was stepping out the bathroom after a shower and saw my brother standing there with a scary face. I was home alone before I had gotten into the bathroom so I wasn't expecting anyone there.	I felt surprise when I was stepping out the bathroom after a shower and saw my brother standing there with a scary face. I was home alone before I had gotten into the bathroom so I wasn't expecting anyone there.	The person felt surprise when they were stepping out of the bathroom after a shower and saw their brother standing there with a scary face. They had been home alone before getting into the bathroom, so they weren't expecting anyone to be there.
surprise	31200	my boyfriend sent me flowers and he lives in another contry	I felt surprise when my boyfriend sent me flowers and he lives in another contry	The person felt surprise when her boyfriend, who lived in another country, sent her flowers.
surprise	31201	I felt surprise the day my parents gave me my first car, it was a beater but I didn't expect them to do it and it was a pleasant surprise	I felt surprise the day my parents gave me my first car, it was a beater but I didn't expect them to do it and it was a pleasant surprise	The person felt surprise the day their parents gave them their first car, it was a beater but they didn't expect them to do it and it was a pleasant surprise.
surprise	31202	my boyfriend ordered roses and fairy lights to my house	I felt surprise when my boyfriend ordered roses and fairy lights to my house	The person felt surprise when her boyfriend ordered roses and fairy lights to her house
surprise	31203	I passed my economics exam	I felt surprise when I passed my economics exam	The person felt surprise when they passed their economics exam.
surprise	31204	my husband asked me to be his wife.	I felt surprise when my husband asked me to be his wife.	The person felt surprise when her husband asked her to be his wife.
surprise	31207	my parents said they would help pay for my wedding	I felt surprise when my parents said they would help pay for my wedding	The person felt surprise when their parents said they would help pay for their wedding.
surprise	31208	i felt surprised when i was invited to my girlfriend's house on  my birthday, on getting there i was greeted and surprised with a birthday party that was planned by my girlfriend	i felt surprised when i was invited to my girlfriend's house on  my birthday, on getting there i was greeted and surprised with a birthday party that was planned by my girlfriend	The person was surprised when they were invited to their girlfriend's house on their birthday, and upon arrival, they were greeted and surprised with a birthday party that had been planned by their girlfriend.
surprise	31209	I found out of a family member’s affair	I felt surprise when I found out of a family member’s affair	The person felt surprise when they found out about a family member's affair.
surprise	31210	when my husband gave me flowers for my birthday. I never ever get flowers so was very surprised	I felt surprise when my husband gave me flowers for my birthday. I never ever get flowers so was very surprised	The person felt surprise when her husband gave her flowers for her birthday, as she never got flowers and was very surprised.
surprise	31211	When my biological mom called me	I felt surprise when my biological mom called me	The person felt surprise when their biological mom called them.
surprise	31212	I was making lemon slice, it was done cooling in the fridge, and I needed to get it off the tray. I didn't have anything nearby except a knife, so decided it would be a good idea to pry it off with that. Knife slipped and I sliced my thumb open, which was a huge shock/surprise, took a second to process and act (was then followed by fear).	I felt surprise when I was making lemon slice, it was done cooling in the fridge, and I needed to get it off the tray. I didn't have anything nearby except a knife, so decided it would be a good idea to pry it off with that. Knife slipped and I sliced my thumb open, which was a huge shock/surprise, took a second to process and act (was then followed by fear).	The person felt surprise when they were making a lemon slice, which was done and cooling in the fridge, and they needed to get it off the tray. They didn't have anything nearby except a knife, so they decided it would be a good idea to pry it off with that. The knife slipped and they sliced their thumb open, which was a huge shock, taking a second to process and act, followed by fear.
surprise	31213	I got my first puppy	I felt surprise when I got my first puppy	The person felt surprise when they got their first puppy
surprise	31215	My I had a baby boy instead of a girl.	I felt surprise when my I had a baby boy instead of a girl.	The person felt surprise when they had a baby boy instead of a girl.
surprise	31216	i felt surprise when my best friend from australia flew here to the uk to see me	i felt surprise when my best friend from australia flew here to the uk to see me	The person felt surprise when their best friend from Australia flew to the UK to see them.
surprise	31217	I got a surprise birthday party	I felt surprise when I got a surprise birthday party	The person felt surprise when they got a surprise birthday party
surprise	31218	I reviewed everything I had learned it Portuguese and was surprised by how much it was	I felt surprise when I reviewed everything I had learned it Portuguese and was surprised by how much it was	The person felt surprise when they reviewed everything they had learned in Portuguese and was surprised by how much they had learned.
surprise	31219	I felt surprise this morning when I realized instead of me paying for college, my college was paying me	I felt surprise this morning when I realized instead of me paying for college, my college was paying me	The person felt surprise this morning when they realized that instead of them paying for college, their college was paying them.
surprise	31220	my cousin asked me to be a bridesmaid in her wedding and I did not expect her to	I felt surprise when my cousin asked me to be a bridesmaid in her wedding and I did not expect her to	The person felt surprise when their cousin asked them to be a bridesmaid in her wedding and they did not expect her to.
surprise	31221	I won a photographic contest	I felt surprise when I won a photographic contest	The person felt surprise when they won a photographic contest.
surprise	31222	my parents got me a car	I felt surprise when my parents got me a car	The person felt surprise when their parents got them a car.
surprise	31223	I received a surprise gift from my boyfriend	I felt surprise when I received a surprise gift from my boyfriend	The person felt surprise when they received a surprise gift from their boyfriend.
surprise	31224	My family surprised me with a brand new car as at the time mine was in a poor state	I felt surprise when my family surprised me with a brand new car as at the time mine was in a poor state	The person felt surprise when their family surprised them with a brand new car as theirs was in a poor state at the time.
surprise	31225	I found out my grandpa used to believe interracial marriage was a sin.	I felt surprise when I found out my grandpa used to believe interracial marriage was a sin.	The person felt surprise when they found out their grandpa used to believe interracial marriage was a sin.
surprise	31226	I found out my friend was engaged	I felt surprise when I found out my friend was engaged	The person felt surprise when they found out their friend was engaged.
surprise	31227	I felt surprised when my parents told me they were taking me to Disney land	I felt surprised when my parents told me they were taking me to Disney land	The person felt surprised when their parents told them they were taking them to Disneyland.
surprise	31229	I felt surprise the day my fiance asked me to marry him, it was unexpected and I didnt realize he was thinking about us in the long term	I felt surprise the day my fiance asked me to marry him, it was unexpected and I didnt realize he was thinking about us in the long term	The person felt surprise the day their fiancé asked them to marry them, it was unexpected and they didn't realize their fiancé was thinking about them in the long term.
surprise	31230	I went for my 12 week scan when pregnant and was told i was 16 weeks pregnant	I felt surprise when I went for my 12 week scan when pregnant and was told i was 16 weeks pregnant	The person felt surprise when they went for their 12-week scan while pregnant and were told they were 16 weeks pregnant.
surprise	31231	my sister bought me a bouquet of flowers for no reason.	I felt surprise when my sister bought me a bouquet of flowers for no reason.	The person felt surprise when their sister bought them a bouquet of flowers for no reason.
surprise	31232	I won a scholarship	I felt surprise when I won a scholarship	The person felt surprise when they won a scholarship.
surprise	31233	My wife was angry at me	I felt surprise when my wife was angry at me	The person felt surprise when his wife was angry at him.
surprise	31234	I received a refund cheque through the post from a previous electrical company due to being overcharged.	I felt surprise when I received a refund cheque through the post from a previous electrical company due to being overcharged.	The person felt surprise when they received a refund cheque through the post from a previous electrical company due to being overcharged.
surprise	31235	My sister surprised me showing up from england to my 18th	I felt surprise when my sister surprised me showing up from england to my 18th	The person felt surprise when their sister surprised them by showing up from England for their 18th birthday.
surprise	31238	I felt surprise when my boyfriend asked me to prom.	I felt surprise when my boyfriend asked me to prom.	The person felt surprise when her boyfriend asked her to prom.
surprise	31239	I felt surprise the other day at work when a coworker presented me with a thank you card and gift to thank me for helping her during a difficult time.	I felt surprise the other day at work when a coworker presented me with a thank you card and gift to thank me for helping her during a difficult time.	The person felt surprise the other day at work when a coworker presented them with a thank you card and gift to thank them for helping her during a difficult time.
surprise	31240	I felt surprised when I was 6 years old and my mom told me we were getting a dog.	I felt surprised when I was 6 years old and my mom told me we were getting a dog.	The person felt surprised when they were 6 years old and their mom told them they were getting a dog.
surprise	31241	i had a bad day and my partner surprised me with flowers	I felt surprise when i had a bad day and my partner surprised me with flowers	The person felt surprise when they had a bad day and their partner surprised them with flowers.
surprise	31242	A party was organised for me and I had no idea	I felt surprise when a party was organised for me and I had no idea	The person felt surprise when a party was organised for them and they had no idea.
surprise	31244	I felt surprised when my parents bought me a car	I felt surprised when my parents bought me a car	The person felt surprised when their parents bought them a car
surprise	31245	I received a gift from my partner that she repeatedly told me she wouldn't be able to get.	I felt surprise when I received a gift from my partner that she repeatedly told me she wouldn't be able to get.	The person felt surprise when they received a gift from their partner that she had repeatedly told them she wouldn't be able to get.
surprise	31247	I was offered a place on my postgraduate course in University	I felt surprise when I was offered a place on my postgraduate course in University	The person felt surprise when they were offered a place on their postgraduate course at the university.
surprise	31248	I felt surprised when all of my friends actually showed up for my birthday last year.  Most of my friends are people who will say they're coming and then never message or reply and just won't show up so I honestly expected 2 people at my birthday, but 7 of my friends ended up coming through which extremely surprised me.	I felt surprised when all of my friends actually showed up for my birthday last year.  Most of my friends are people who will say they're coming and then never message or reply and just won't show up so I honestly expected 2 people at my birthday, but 7 of my friends ended up coming through which extremely surprised me.	The person was surprised when all of their friends actually showed up for their birthday last year. Most of their friends were people who would say they were coming and then never message or reply and just wouldn't show up, so they had honestly expected only 2 people at their birthday, but 7 of their friends ended up coming through, which extremely surprised them.
surprise	31249	I travelled abroad for the first time and went to Florida and was surprised with how different the air smelt, it was very humid and had a strong plant smell, like I'd imagine a rainforest would smell	I felt surprise when I travelled abroad for the first time and went to Florida and was surprised with how different the air smelt, it was very humid and had a strong plant smell, like I'd imagine a rainforest would smell	The person felt surprise when they travelled abroad for the first time and went to Florida, and was surprised by how different the air smelled, which was very humid and had a strong plant smell, like they would imagine a rainforest would smell.
surprise	31250	my dog pooped in an icecream shop	I felt surprise when my dog pooped in an icecream shop	The person felt surprise when their dog pooped in an ice cream shop.
surprise	31251	I felt surprised when I got my own home.	I felt surprised when I got my own home.	The person felt surprised when they got their own home.
surprise	31252	I felt surprised when my partner proposed	I felt surprised when my partner proposed	The person felt surprised when their partner proposed.
surprise	31255	"I heard my daughter pronounce words with ""le"" at the end of them correctly."	"I felt surprise when I heard my daughter pronounce words with ""le"" at the end of them correctly."	"The person felt surprise when they heard their daughter pronounce words with ""le"" at the end of them correctly."
surprise	31256	I didn't have any severe reaction to the covid vaccination	I felt surprise when I didn't have any severe reaction to the covid vaccination	The person felt surprise when they didn't have any severe reaction to the covid vaccination
surprise	31257	I felt surprise when my now-husband proposed to me. We were on a walk one weekend and toward the end of the walk, he proposed. We had talked about marriage and planned to get engaged at some point, but I was still surprised when it happened.	I felt surprise when my now-husband proposed to me. We were on a walk one weekend and toward the end of the walk, he proposed. We had talked about marriage and planned to get engaged at some point, but I was still surprised when it happened.	The person was feeling surprise when her now-husband proposed to her. They were on a walk one weekend and toward the end of the walk, he proposed. They had talked about marriage and planned to get engaged at some point, but she was still surprised when it happened.
surprise	31258	i was told my aunt was pregnant	I felt surprise when i was told my aunt was pregnant	The person felt surprise when they were told their aunt was pregnant.
surprise	31259	I felt SURPRISE when my brothers friend vandalized my car.	I felt SURPRISE when my brothers friend vandalized my car.	The person felt surprise when their brother's friend vandalized their car.
surprise	31260	I was gifted a puppy as it was something I had wished for for a long time but didn’t think was on the cards	I felt surprise when I was gifted a puppy as it was something I had wished for for a long time but didn’t think was on the cards	The person felt surprise when they were gifted a puppy as it was something they had wished for for a long time but didn’t think was on the cards.
surprise	31261	my mum was diagnosed with terminal cancer	I felt surprise when my mum was diagnosed with terminal cancer	The person felt surprise when their mum was diagnosed with terminal cancer
surprise	31263	I felt surprise when my boyfriend brought me flowers for my last day of work	I felt surprise when my boyfriend brought me flowers for my last day of work	The person felt surprise when her boyfriend brought her flowers for her last day of work.
surprise	31264	I felt surprised when my grandmother from Cuba came to visit the US for the first time back in 2007.	I felt surprised when my grandmother from Cuba came to visit the US for the first time back in 2007.	The person felt surprised when their grandmother from Cuba came to visit the US for the first time back in 2007.
surprise	31265	I got offered a job I had been wanting	I felt surprise when I got offered a job I had been wanting	The person felt surprise when they got offered a job they had been wanting.
surprise	31266	I felt surprise when I sold my first piece of artwork, because I didn't believe that anyone would want my art.	I felt surprise when I sold my first piece of artwork, because I didn't believe that anyone would want my art.	The person felt surprise when they sold their first piece of artwork, because they didn't believe that anyone would want their art.
surprise	31267	my co-workers planned a birthday party without my consent	I felt surprise when my co-workers planned a birthday party without my consent	The person felt surprise when their co-workers planned a birthday party without their consent.
surprise	31268	I felt surprise when I got a call to come in for an interview for my previous job as I had spent a long time searching to no avail and was not expecting a response from the company I had applied for as several weeks had progressed since I had handed in my CV and so I assumed that they would already have selected candidates for interviews if they wanted them.	I felt surprise when I got a call to come in for an interview for my previous job as I had spent a long time searching to no avail and was not expecting a response from the company I had applied for as several weeks had progressed since I had handed in my CV and so I assumed that they would already have selected candidates for interviews if they wanted them.	The person felt surprise when they got a call to come in for an interview for their previous job, as they had spent a long time searching to no avail and were not expecting a response from the company they had applied for, since several weeks had progressed since they had handed in their CV, and so they assumed that they would already have selected candidates for interviews if they wanted them.
surprise	31269	i felt surprise when i was in year 8 and i was awarded the student of the year award. this was not something that i had anticipated and it felt good that my hard work was well rewarded	i felt surprise when i was in year 8 and i was awarded the student of the year award. this was not something that i had anticipated and it felt good that my hard work was well rewarded	The person felt surprise when they were in year 8 and were awarded the student of the year award. This was not something that they had anticipated, and it felt good that their hard work was well rewarded.
surprise	31270	I felt surprise when I found out that I would be able to work from home.	I felt surprise when I found out that I would be able to work from home.	The person felt surprise when they found out that they would be able to work from home.
surprise	41672	I suddenly had more money than expected in my bank account	I felt surprise when I suddenly had more money than expected in my bank account	The person felt surprise when they suddenly had more money than expected in their bank account
surprise	41673	I felt surprise when I was offered the use of a car for 6 months without asking.	I felt surprise when I was offered the use of a car for 6 months without asking.	The person felt surprise when they were offered the use of a car for 6 months without asking.
